draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
3031,3,395990, 1,0.14220,0.8879,0.06245,62245,14119, 76364,19036,42675,53836, 84142,0.3705,0.08404,0.4545,0.8152,0.7659,0.8005,0.6415,0.5865,0.4758,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667, 0.1667, 0.1667, 0.1667,-0.1667,1,0,0,1.256
3036,1,550165, 1,0.19177,0.8793,0.12806,76261,21079, 97340,24801,59284,74917,121110,0.3312,0.09155,0.4228,0.7835,0.7546,0.7970,0.6215,0.5651,0.4456,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.402
3036,2,442413, 1,0.19177,0.8793,0.09152,70819,17747, 88566,20250,46653,59910, 97790,0.3625,0.09085,0.4534,0.7997,0.7777,0.8139,0.6550,0.5965,0.4752,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.402
3036,3,392327, 1,0.19177,0.8793,0.08574,66870,13411, 80281,19108,42550,52807, 81923,0.3942,0.07906,0.4733,0.8330,0.7778,0.8078,0.6536,0.6032,0.4949,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.402
3037,1,392632, 1,0.15683,0.9138,0.20957,57323,14398, 71721,17026,37791,49528, 83481,0.3508,0.08810,0.4389,0.7993,0.7710,0.8082,0.6549,0.5915,0.4621,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.360
3037,2,458239, 1,0.15683,0.9138,0.06035,72287,17823, 90110,21481,48727,61347, 97364,0.3684,0.09083,0.4592,0.8023,0.7710,0.8076,0.6491,0.5950,0.4807,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.360
3037,3,534034, 1,0.15683,0.9138,0.07895,84340,20016,104356,25652,61970,76759,119978,0.3580,0.08497,0.4430,0.8082,0.7668,0.8027,0.6274,0.5762,0.4652,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.360
3038,1,533983, 1,0.20223,0.8793,0.06121,88292,18499,106791,25442,57549,71849,112219,0.3853,0.08073,0.4660,0.8268,0.7763,0.8076,0.6498,0.5978,0.4876,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.450
3038,2,482642, 1,0.20223,0.8793,0.10543,66662,18405, 85067,22125,53190,67049,107624,0.3284,0.09065,0.4190,0.7837,0.7508,0.7936,0.6153,0.5592,0.4415,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.450
3038,3,368280, 1,0.20223,0.8793,0.18369,58996,15333, 74329,16592,37748,48736, 80980,0.3618,0.09404,0.4559,0.7937,0.7805,0.8175,0.6632,0.6040,0.4786,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.450
3040,1,564853, 1,0.24620,0.8793,0.09114,79596,21010,100606,25814,61239,77521,125496,0.3343,0.08823,0.4225,0.7912,0.7551,0.7958,0.6216,0.5648,0.4450,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.623
3040,2,472073, 1,0.24620,0.8793,0.06820,78669,16298, 94967,22755,51248,63875, 99602,0.3864,0.08004,0.4664,0.8284,0.7757,0.8067,0.6495,0.5979,0.4881,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.623
3040,3,347979, 1,0.24620,0.8793,0.09526,55685,14929, 70613,15590,36000,46238, 75725,0.3628,0.09727,0.4601,0.7886,0.7813,0.8192,0.6624,0.6043,0.4825,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.623
3045,1,497333, 1,0.14948,0.9224,0.08150,77262,18912, 96173,23437,57302,70905,111234,0.3546,0.08679,0.4413,0.8034,0.7673,0.8041,0.6266,0.5756,0.4637,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.267
3045,2,494940, 1,0.14948,0.9224,0.05500,79365,18927, 98293,23696,53395,67201,106108,0.3711,0.08849,0.4596,0.8075,0.7701,0.8058,0.6480,0.5939,0.4809,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.267
3045,3,392632, 1,0.14948,0.9224,0.20957,57323,14398, 71721,17026,37791,49528, 83481,0.3508,0.08810,0.4389,0.7993,0.7710,0.8082,0.6549,0.5915,0.4621,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.267
3049,1,454237, 1,0.22359,0.8621,0.07484,76493,15612, 92104,21795,48851,60781, 94540,0.3920,0.08000,0.4720,0.8305,0.7783,0.8087,0.6534,0.6025,0.4935,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.544
3049,2,365815, 1,0.22359,0.8621,0.14332,57861,15615, 73477,16550,38397,49332, 80787,0.3573,0.09642,0.4537,0.7875,0.7776,0.8162,0.6568,0.5983,0.4763,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.544
3049,3,564853, 1,0.22359,0.8621,0.09114,79596,21010,100606,25814,61239,77521,125496,0.3343,0.08823,0.4225,0.7912,0.7551,0.7958,0.6216,0.5648,0.4450,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.544
3052,1,520166, 1,0.16178,0.9052,0.05956,83584,17721,101305,24711,56081,70369,109620,0.3786,0.08028,0.4589,0.8251,0.7719,0.8039,0.6437,0.5901,0.4803,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3052,2,477789, 1,0.16178,0.9052,0.12955,72299,18716, 91015,21088,47108,61117,102636,0.3551,0.09192,0.4470,0.7944,0.7742,0.8119,0.6590,0.5983,0.4700,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3052,3,386950, 1,0.16178,0.9052,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3055,1,362694, 1,0.21433,0.8793,0.08499,62264,12357, 74621,17822,39535,48990, 75884,0.3956,0.07851,0.4741,0.8344,0.7775,0.8072,0.6537,0.6037,0.4958,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.488
3055,2,482642, 1,0.21433,0.8793,0.10543,66662,18405, 85067,22125,53190,67049,107624,0.3284,0.09065,0.4190,0.7837,0.7508,0.7936,0.6153,0.5592,0.4415,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.488
3055,3,539569, 1,0.21433,0.8793,0.10257,85024,21475,106498,24212,55762,71595,117315,0.3621,0.09146,0.4536,0.7984,0.7784,0.8148,0.6564,0.5980,0.4758,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.488
3057,1,386950, 1,0.16178,0.8879,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3057,2,488068, 1,0.16178,0.8879,0.07102,77533,16389, 93922,23234,52242,65431,102011,0.3780,0.07991,0.4579,0.8255,0.7695,0.8017,0.6426,0.5894,0.4794,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3057,3,509887, 1,0.16178,0.8879,0.16297,78350,20048, 98398,22565,50947,66055,110245,0.3573,0.09144,0.4488,0.7963,0.7764,0.8135,0.6589,0.5983,0.4716,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3060,1,387685, 1,0.16387,0.8448,0.08692,66148,13246, 79394,18907,42078,52209, 80977,0.3944,0.07898,0.4734,0.8332,0.7777,0.8077,0.6536,0.6033,0.4951,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.386
3060,2,459935, 1,0.16387,0.8448,0.10288,63820,18894, 82714,21127,51402,64716,103455,0.3252,0.09627,0.4215,0.7716,0.7513,0.7966,0.6167,0.5610,0.4443,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.386
3060,3,537285, 1,0.16387,0.8448,0.06493,83981,20097,104078,24125,55008,70709,116391,0.3632,0.08691,0.4501,0.8069,0.7769,0.8119,0.6542,0.5955,0.4721,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.386
3061,1,520166, 1,0.16178,0.9052,0.05956,83584,17721,101305,24711,56081,70369,109620,0.3786,0.08028,0.4589,0.8251,0.7719,0.8039,0.6437,0.5901,0.4803,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3061,2,477789, 1,0.16178,0.9052,0.12955,72299,18716, 91015,21088,47108,61117,102636,0.3551,0.09192,0.4470,0.7944,0.7742,0.8119,0.6590,0.5983,0.4700,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3061,3,386950, 1,0.16178,0.9052,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3078,1,386950, 1,0.20774,0.8793,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.441
3078,2,440420, 1,0.20774,0.8793,0.06853,71784,14833, 86618,21064,47383,59300, 91941,0.3844,0.07943,0.4638,0.8288,0.7732,0.8044,0.6464,0.5936,0.4851,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.441
3078,3,557535, 1,0.20774,0.8793,0.10082,84098,21603,105702,24735,55806,72186,120315,0.3539,0.09092,0.4449,0.7956,0.7728,0.8104,0.6545,0.5942,0.4677,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.441
3080,1,386950, 1,0.16178,0.9052,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3080,2,477789, 1,0.16178,0.9052,0.12955,72299,18716, 91015,21088,47108,61117,102636,0.3551,0.09192,0.4470,0.7944,0.7742,0.8119,0.6590,0.5983,0.4700,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3080,3,520166, 1,0.16178,0.9052,0.05956,83584,17721,101305,24711,56081,70369,109620,0.3786,0.08028,0.4589,0.8251,0.7719,0.8039,0.6437,0.5901,0.4803,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.344
3082,1,534034, 1,0.18010,0.8879,0.07895,84340,20016,104356,25652,61970,76759,119978,0.3580,0.08497,0.4430,0.8082,0.7668,0.8027,0.6274,0.5762,0.4652,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667, 0.1667, 0.1667,0,0,0,1.411
3082,2,472378, 1,0.18010,0.8879,0.13895,69122,17285, 86407,20673,46489,60597,101160,0.3501,0.08756,0.4377,0.8000,0.7698,0.8070,0.6502,0.5878,0.4607,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667, 0.1667, 0.1667,0,0,0,1.411
3082,3,378493, 1,0.18010,0.8879,0.07010,60488,14936, 75423,17834,40029,50278, 79685,0.3729,0.09207,0.4650,0.8020,0.7724,0.8088,0.6533,0.6000,0.4863,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667, 0.1667, 0.1667,0,0,0,1.411
3086,1,528557, 1,0.14497,0.8707,0.10323,77421,20515, 97936,24333,58497,73467,117832,0.3410,0.09035,0.4313,0.7905,0.7609,0.8010,0.6261,0.5714,0.4539,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.271
3086,2,440420, 1,0.14497,0.8707,0.06853,71784,14833, 86618,21064,47383,59300, 91941,0.3844,0.07943,0.4638,0.8288,0.7732,0.8044,0.6464,0.5936,0.4851,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.271
3086,3,415928, 1,0.14497,0.8707,0.10945,64744,16888, 81633,18761,42607,54867, 91050,0.3569,0.09310,0.4500,0.7931,0.7754,0.8132,0.6571,0.5980,0.4727,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.271
3094,1,497333, 1,0.18185,0.8879,0.08150,77262,18912, 96173,23437,57302,70905,111234,0.3546,0.08679,0.4413,0.8034,0.7673,0.8041,0.6266,0.5756,0.4637,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667, 0.1667, 0.1667, 0.1667,-0.1667,0,0,0,1.350
3094,2,509887, 1,0.18185,0.8879,0.16297,78350,20048, 98398,22565,50947,66055,110245,0.3573,0.09144,0.4488,0.7963,0.7764,0.8135,0.6589,0.5983,0.4716,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667, 0.1667, 0.1667, 0.1667,-0.1667,0,0,0,1.350
3094,3,377685, 1,0.18185,0.8879,0.07434,58338,13277, 71616,18157,40239,50675, 79344,0.3691,0.08401,0.4531,0.8146,0.7627,0.7978,0.6403,0.5856,0.4744,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667, 0.1667, 0.1667, 0.1667,-0.1667,0,0,0,1.350
3098,1,528557, 1,0.14497,0.8707,0.10323,77421,20515, 97936,24333,58497,73467,117832,0.3410,0.09035,0.4313,0.7905,0.7609,0.8010,0.6261,0.5714,0.4539,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.294
3098,2,448026, 1,0.14497,0.8707,0.15489,70795,18220, 89016,20239,46446,59804, 98659,0.3593,0.09247,0.4517,0.7953,0.7777,0.8148,0.6571,0.5981,0.4743,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.294
3098,3,408322, 1,0.14497,0.8707,0.09121,65734,13501, 79235,19587,43544,54363, 84332,0.3842,0.07891,0.4631,0.8296,0.7705,0.8018,0.6454,0.5931,0.4844,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.294
3103,1,535066, 1,0.20457,0.8448,0.07334,84900,21615,106515,24178,55513,71178,116377,0.3632,0.09246,0.4556,0.7971,0.7784,0.8151,0.6574,0.5994,0.4779,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.457
3103,2,482642, 1,0.20457,0.8448,0.10543,66662,18405, 85067,22125,53190,67049,107624,0.3284,0.09065,0.4190,0.7837,0.7508,0.7936,0.6153,0.5592,0.4415,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.457
3103,3,367197, 1,0.20457,0.8448,0.07276,62388,12217, 74605,17856,39784,49407, 76822,0.3938,0.07712,0.4709,0.8363,0.7775,0.8069,0.6522,0.6016,0.4927,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.457
3107,1,441668, 1,0.20504,0.8793,0.09794,65920,17332, 83252,19298,43377,56143, 94200,0.3533,0.09288,0.4461,0.7918,0.7736,0.8118,0.6575,0.5972,0.4692,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3107,2,386950, 1,0.20504,0.8793,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3107,3,556287, 1,0.20504,0.8793,0.06007,89963,19104,109067,26501,59811,75343,118056,0.3784,0.08035,0.4587,0.8249,0.7725,0.8046,0.6458,0.5914,0.4802,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3108,1,441668, 1,0.20504,0.8793,0.09794,65920,17332, 83252,19298,43377,56143, 94200,0.3533,0.09288,0.4461,0.7918,0.7736,0.8118,0.6575,0.5972,0.4692,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3108,2,386950, 1,0.20504,0.8793,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3108,3,556287, 1,0.20504,0.8793,0.06007,89963,19104,109067,26501,59811,75343,118056,0.3784,0.08035,0.4587,0.8249,0.7725,0.8046,0.6458,0.5914,0.4802,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3109,1,441668, 1,0.20504,0.8793,0.09794,65920,17332, 83252,19298,43377,56143, 94200,0.3533,0.09288,0.4461,0.7918,0.7736,0.8118,0.6575,0.5972,0.4692,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3109,2,386950, 1,0.20504,0.8793,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3109,3,556287, 1,0.20504,0.8793,0.06007,89963,19104,109067,26501,59811,75343,118056,0.3784,0.08035,0.4587,0.8249,0.7725,0.8046,0.6458,0.5914,0.4802,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,1,0,0,1.438
3111,1,488068, 1,0.16178,0.8879,0.07102,77533,16389, 93922,23234,52242,65431,102011,0.3780,0.07991,0.4579,0.8255,0.7695,0.8017,0.6426,0.5894,0.4794,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3111,2,509887, 1,0.16178,0.8879,0.16297,78350,20048, 98398,22565,50947,66055,110245,0.3573,0.09144,0.4488,0.7963,0.7764,0.8135,0.6589,0.5983,0.4716,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3111,3,386950, 1,0.16178,0.8879,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3115,1,497333, 1,0.08802,0.8966,0.08150,77262,18912, 96173,23437,57302,70905,111234,0.3546,0.08679,0.4413,0.8034,0.7673,0.8041,0.6266,0.5756,0.4637,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.181
3115,2,466571, 1,0.08802,0.8966,0.07013,74480,18569, 93049,22349,50013,63251,100040,0.3685,0.09189,0.4604,0.8005,0.7692,0.8064,0.6504,0.5953,0.4819,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.181
3115,3,421001, 1,0.08802,0.8966,0.13829,62209,14756, 76964,18373,41173,53479, 89550,0.3550,0.08422,0.4393,0.8083,0.7720,0.8073,0.6515,0.5900,0.4622,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.181
3118,1,539630, 1,0.19633,0.8534,0.07920,82642,22793,105435,25097,60710,75605,121208,0.3468,0.09566,0.4425,0.7838,0.7671,0.8077,0.6346,0.5824,0.4652,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667,-0.1667, 0.1667,-0.1667, 0.1667,1,0,0,1.455
3118,2,474275, 1,0.19633,0.8534,0.07277,75389,15899, 91288,22635,50838,63655, 99200,0.3780,0.07973,0.4578,0.8259,0.7691,0.8014,0.6423,0.5892,0.4792,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667,-0.1667, 0.1667,-0.1667, 0.1667,1,0,0,1.455
3118,3,371000, 1,0.19633,0.8534,0.09655,55919,13546, 69465,16427,36940,48374, 80415,0.3550,0.08599,0.4410,0.8050,0.7730,0.8088,0.6528,0.5895,0.4635,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389, 0.1667,-0.1667, 0.1667,-0.1667, 0.1667,1,0,0,1.455
3122,1,386950, 1,0.20774,0.8793,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.441
3122,2,440420, 1,0.20774,0.8793,0.06853,71784,14833, 86618,21064,47383,59300, 91941,0.3844,0.07943,0.4638,0.8288,0.7732,0.8044,0.6464,0.5936,0.4851,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.441
3122,3,557535, 1,0.20774,0.8793,0.10082,84098,21603,105702,24735,55806,72186,120315,0.3539,0.09092,0.4449,0.7956,0.7728,0.8104,0.6545,0.5942,0.4677,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667, 0.1667,0,0,0,1.441
3125,1,386950, 1,0.16178,0.8879,0.11543,58067,15800, 73867,18360,45299,56148, 88567,0.3399,0.09248,0.4323,0.7861,0.7598,0.8009,0.6199,0.5681,0.4548,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3125,2,488068, 1,0.16178,0.8879,0.07102,77533,16389, 93922,23234,52242,65431,102011,0.3780,0.07991,0.4579,0.8255,0.7695,0.8017,0.6426,0.5894,0.4794,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
3125,3,509887, 1,0.16178,0.8879,0.16297,78350,20048, 98398,22565,50947,66055,110245,0.3573,0.09144,0.4488,0.7963,0.7764,0.8135,0.6589,0.5983,0.4716,3,3,3,3,0,0.03866,0.1116,-0.2162,-0.3269,0.4389,-0.1667, 0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.318
