draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
3617,1,342940, 1,0.225100,0.8962,0.03926, 67506,20479, 87985,11590,26051,32262,40756,0.5016,0.1522,0.6538,0.7673,0.8535,0.8836,0.7716,0.7317,0.6834,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.573
3617,2,445339, 1,0.225100,0.8962,0.01652, 87792,29116,116908,17141,34773,47078,59265,0.4760,0.1579,0.6339,0.7510,0.8367,0.8722,0.7708,0.7129,0.6636,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.573
3617,3,539402, 1,0.225100,0.8962,0.03442,107117,29709,136826,17798,39159,51099,64368,0.5089,0.1411,0.6501,0.7829,0.8575,0.8849,0.7775,0.7281,0.6801,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.573
3633,1,353568, 1,0.201085,0.8962,0.04327, 76362,21893, 98255,12116,26582,32777,41401,0.5243,0.1503,0.6746,0.7772,0.8631,0.8902,0.7871,0.7499,0.7036,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.472
3633,2,453567, 1,0.201085,0.8962,0.01927, 89349,29563,118912,17430,35385,47882,60287,0.4763,0.1576,0.6338,0.7514,0.8368,0.8722,0.7707,0.7129,0.6636,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.472
3633,3,520546, 1,0.201085,0.8962,0.04016, 96704,27848,124552,16983,38015,49779,62701,0.4928,0.1419,0.6347,0.7764,0.8506,0.8800,0.7662,0.7145,0.6652,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.472
3642,1,448303, 1,0.012976,0.8962,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.021
3642,2,440240, 1,0.012976,0.8962,0.04785, 81138,23653,104791,14197,31931,41907,52846,0.4908,0.1431,0.6339,0.7743,0.8511,0.8807,0.7665,0.7143,0.6648,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.021
3642,3,439138, 1,0.012976,0.8962,0.03712, 92932,26333,119266,15093,33074,41174,51911,0.5204,0.1475,0.6679,0.7792,0.8603,0.8877,0.7829,0.7434,0.6967,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.021
3649,1,333930, 1,0.245459,0.8962,0.07686, 64369,20036, 84405,11496,25969,32125,40462,0.4927,0.1534,0.6460,0.7626,0.8485,0.8801,0.7647,0.7243,0.6760,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496, 0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.618
3649,2,453567, 1,0.245459,0.8962,0.01927, 89349,29563,118912,17430,35385,47882,60287,0.4763,0.1576,0.6338,0.7514,0.8368,0.8722,0.7707,0.7129,0.6636,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496, 0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.618
3649,3,540184, 1,0.245459,0.8962,0.02173,108697,29705,138402,17604,38628,50431,63640,0.5146,0.1406,0.6552,0.7854,0.8606,0.8872,0.7818,0.7329,0.6850,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496, 0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.618
3656,1,413267, 1,0.066191,0.9057,0.03955, 87995,25129,113124,14154,31071,38597,48687,0.5214,0.1489,0.6703,0.7779,0.8615,0.8888,0.7845,0.7456,0.6991,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.128
3656,2,448303, 1,0.066191,0.9057,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.128
3656,3,466111, 1,0.066191,0.9057,0.05032, 86076,24857,110933,15136,33933,44483,56071,0.4915,0.1419,0.6335,0.7759,0.8505,0.8800,0.7658,0.7138,0.6643,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.128
3667,1,418212, 1,0.114675,0.8868,0.03398, 88938,25360,114298,14333,31454,39090,49303,0.5212,0.1486,0.6698,0.7781,0.8612,0.8886,0.7842,0.7452,0.6986,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,2,0,1,1.185
3667,2,416158, 1,0.114675,0.8868,0.01619, 82355,27123,109479,16176,32753,44322,55658,0.4766,0.1570,0.6335,0.7523,0.8359,0.8713,0.7697,0.7118,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,2,0,1,1.185
3667,3,493311, 1,0.114675,0.8868,0.04253, 91121,26821,117942,16020,35776,47026,59428,0.4898,0.1442,0.6340,0.7726,0.8505,0.8804,0.7673,0.7149,0.6650,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,2,0,1,1.185
3670,1,448303, 1,0.203503,0.8962,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.495
3670,2,526880, 1,0.203503,0.8962,0.05761,103518,30635,134153,17429,39953,49521,62563,0.5032,0.1489,0.6521,0.7717,0.8559,0.8850,0.7705,0.7304,0.6820,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.495
3670,3,352498, 1,0.203503,0.8962,0.03982, 70553,19351, 89904,11861,25051,33559,42195,0.5108,0.1401,0.6508,0.7848,0.8561,0.8835,0.7821,0.7282,0.6806,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.495
3672,1,353568, 1,0.201085,0.8962,0.04327, 76362,21893, 98255,12116,26582,32777,41401,0.5243,0.1503,0.6746,0.7772,0.8631,0.8902,0.7871,0.7499,0.7036,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.487
3672,2,448303, 1,0.201085,0.8962,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.487
3672,3,525810, 1,0.201085,0.8962,0.04662, 97708,28093,125801,17174,38423,50303,63357,0.4929,0.1417,0.6346,0.7767,0.8505,0.8799,0.7660,0.7144,0.6651,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.487
3679,1,448303, 1,0.225100,0.9151,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3679,2,536438, 1,0.225100,0.9151,0.03446,106565,29507,136072,17700,38954,50819,64001,0.5091,0.1410,0.6501,0.7832,0.8576,0.8849,0.7775,0.7281,0.6801,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3679,3,342940, 1,0.225100,0.9151,0.03926, 67506,20479, 87985,11590,26051,32262,40756,0.5016,0.1522,0.6538,0.7673,0.8535,0.8836,0.7716,0.7317,0.6834,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3680,1,453567, 1,0.215397,0.8962,0.01927, 89349,29563,118912,17430,35385,47882,60287,0.4763,0.1576,0.6338,0.7514,0.8368,0.8722,0.7707,0.7129,0.6636,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.517
3680,2,526880, 1,0.215397,0.8962,0.05761,103518,30635,134153,17429,39953,49521,62563,0.5032,0.1489,0.6521,0.7717,0.8559,0.8850,0.7705,0.7304,0.6820,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.517
3680,3,347234, 1,0.215397,0.8962,0.03549, 69548,19106, 88654,11670,24644,33035,41539,0.5109,0.1403,0.6512,0.7845,0.8563,0.8837,0.7825,0.7285,0.6810,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,1,0,1,1.517
3682,1,390215, 1,0.171239,0.8868,0.02823, 81201,23662,104862,13243,29261,36355,45941,0.5162,0.1504,0.6666,0.7744,0.8598,0.8879,0.7818,0.7426,0.6954,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.328
3682,2,419122, 1,0.171239,0.8868,0.01691, 82908,27326,110233,16274,32958,44602,56024,0.4765,0.1571,0.6336,0.7521,0.8360,0.8714,0.7699,0.7120,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.328
3682,3,518344, 1,0.171239,0.8868,0.04490, 98307,28317,126623,17012,37763,49480,62424,0.4961,0.1429,0.6389,0.7764,0.8525,0.8816,0.7703,0.7190,0.6698,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.328
3696,1,333930, 1,0.245459,0.8962,0.07686, 64369,20036, 84405,11496,25969,32125,40462,0.4927,0.1534,0.6460,0.7626,0.8485,0.8801,0.7647,0.7243,0.6760,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496, 0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.633
3696,2,448303, 1,0.245459,0.8962,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496, 0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.633
3696,3,545448, 1,0.245459,0.8962,0.02374,109702,29950,139652,17795,39036,50955,64296,0.5145,0.1405,0.6550,0.7856,0.8605,0.8870,0.7816,0.7327,0.6847,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496, 0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.633
3699,1,448303, 1,0.066191,0.9057,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.128
3699,2,466111, 1,0.066191,0.9057,0.05032, 86076,24857,110933,15136,33933,44483,56071,0.4915,0.1419,0.6335,0.7759,0.8505,0.8800,0.7658,0.7138,0.6643,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.128
3699,3,413267, 1,0.066191,0.9057,0.03955, 87995,25129,113124,14154,31071,38597,48687,0.5214,0.1489,0.6703,0.7779,0.8615,0.8888,0.7845,0.7456,0.6991,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.128
3702,1,471766, 1,0.078969,0.8962,0.05127, 86793,27256,114050,15514,36251,44901,56777,0.4850,0.1523,0.6373,0.7610,0.8484,0.8803,0.7588,0.7175,0.6676,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.157
3702,2,448303, 1,0.078969,0.8962,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.157
3702,3,407612, 1,0.078969,0.8962,0.03184, 87278,22729,110007,13776,28754,38179,47981,0.5292,0.1378,0.6670,0.7934,0.8637,0.8887,0.7928,0.7424,0.6963,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496, 0.1667, 0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.157
3704,1,342940, 1,0.225100,0.9151,0.03926, 67506,20479, 87985,11590,26051,32262,40756,0.5016,0.1522,0.6538,0.7673,0.8535,0.8836,0.7716,0.7317,0.6834,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3704,2,448303, 1,0.225100,0.9151,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3704,3,536438, 1,0.225100,0.9151,0.03446,106565,29507,136072,17700,38954,50819,64001,0.5091,0.1410,0.6501,0.7832,0.8576,0.8849,0.7775,0.7281,0.6801,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3711,1,419122, 1,0.171239,0.8868,0.01691, 82908,27326,110233,16274,32958,44602,56024,0.4765,0.1571,0.6336,0.7521,0.8360,0.8714,0.7699,0.7120,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.328
3711,2,390215, 1,0.171239,0.8868,0.02823, 81201,23662,104862,13243,29261,36355,45941,0.5162,0.1504,0.6666,0.7744,0.8598,0.8879,0.7818,0.7426,0.6954,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.328
3711,3,518344, 1,0.171239,0.8868,0.04490, 98307,28317,126623,17012,37763,49480,62424,0.4961,0.1429,0.6389,0.7764,0.8525,0.8816,0.7703,0.7190,0.6698,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.328
3717,1,365992, 1,0.225973,0.8962,0.05746, 74300,21947, 96247,12500,27861,34504,43502,0.5089,0.1503,0.6592,0.7720,0.8560,0.8851,0.7755,0.7361,0.6887,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,1,0,1,1.482
3717,2,419122, 1,0.225973,0.8962,0.01691, 82908,27326,110233,16274,32958,44602,56024,0.4765,0.1571,0.6336,0.7521,0.8360,0.8714,0.7699,0.7120,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,1,0,1,1.482
3717,3,542567, 1,0.225973,0.8962,0.02842,105207,30032,135239,17755,39163,51332,64862,0.5022,0.1434,0.6456,0.7780,0.8556,0.8840,0.7755,0.7249,0.6759,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,1,0,1,1.482
3719,1,471766, 1,0.065993,0.8868,0.05127, 86793,27256,114050,15514,36251,44901,56777,0.4850,0.1523,0.6373,0.7610,0.8484,0.8803,0.7588,0.7175,0.6676,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496, 0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.126
3719,2,436793, 1,0.065993,0.8868,0.02924, 92714,24722,117436,14742,30774,40935,51588,0.5251,0.1400,0.6652,0.7895,0.8628,0.8885,0.7924,0.7415,0.6948,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496, 0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.126
3719,3,419122, 1,0.065993,0.8868,0.01691, 82908,27326,110233,16274,32958,44602,56024,0.4765,0.1571,0.6336,0.7521,0.8360,0.8714,0.7699,0.7120,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496, 0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.126
3724,1,413267, 1,0.125849,0.8962,0.03955, 87995,25129,113124,14154,31071,38597,48687,0.5214,0.1489,0.6703,0.7779,0.8615,0.8888,0.7845,0.7456,0.6991,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.206
3724,2,416158, 1,0.125849,0.8962,0.01619, 82355,27123,109479,16176,32753,44322,55658,0.4766,0.1570,0.6335,0.7523,0.8359,0.8713,0.7697,0.7118,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.206
3724,3,498256, 1,0.125849,0.8962,0.04516, 92065,27051,119116,16199,36158,47518,60044,0.4899,0.1440,0.6339,0.7729,0.8504,0.8803,0.7671,0.7148,0.6649,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.206
3725,1,390215, 1,0.118278,0.8962,0.02823, 81201,23662,104862,13243,29261,36355,45941,0.5162,0.1504,0.6666,0.7744,0.8598,0.8879,0.7818,0.7426,0.6954,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.240
3725,2,453567, 1,0.118278,0.8962,0.01927, 89349,29563,118912,17430,35385,47882,60287,0.4763,0.1576,0.6338,0.7514,0.8368,0.8722,0.7707,0.7129,0.6636,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.240
3725,3,483899, 1,0.118278,0.8962,0.04561, 91865,26079,117945,15856,35336,46201,58160,0.4978,0.1413,0.6391,0.7789,0.8528,0.8815,0.7695,0.7185,0.6697,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.240
3726,1,448303, 1,0.173012,0.9057,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3726,2,513386, 1,0.173012,0.9057,0.03111, 99771,28039,127810,16790,37144,48577,61255,0.5042,0.1417,0.6460,0.7806,0.8560,0.8839,0.7748,0.7246,0.6760,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3726,3,365992, 1,0.173012,0.9057,0.05746, 74300,21947, 96247,12500,27861,34504,43502,0.5089,0.1503,0.6592,0.7720,0.8560,0.8851,0.7755,0.7361,0.6887,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3727,1,448303, 1,0.173012,0.9057,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3727,2,513386, 1,0.173012,0.9057,0.03111, 99771,28039,127810,16790,37144,48577,61255,0.5042,0.1417,0.6460,0.7806,0.8560,0.8839,0.7748,0.7246,0.6760,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3727,3,365992, 1,0.173012,0.9057,0.05746, 74300,21947, 96247,12500,27861,34504,43502,0.5089,0.1503,0.6592,0.7720,0.8560,0.8851,0.7755,0.7361,0.6887,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3731,1,448303, 1,0.118278,0.8962,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.254
3731,2,489163, 1,0.118278,0.8962,0.05113, 92870,26324,119194,16047,35743,46725,58816,0.4978,0.1411,0.6389,0.7792,0.8527,0.8814,0.7693,0.7184,0.6696,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.254
3731,3,390215, 1,0.118278,0.8962,0.02823, 81201,23662,104862,13243,29261,36355,45941,0.5162,0.1504,0.6666,0.7744,0.8598,0.8879,0.7818,0.7426,0.6954,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,0,0,1,1.254
3736,1,448303, 1,0.173012,0.9057,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3736,2,513386, 1,0.173012,0.9057,0.03111, 99771,28039,127810,16790,37144,48577,61255,0.5042,0.1417,0.6460,0.7806,0.8560,0.8839,0.7748,0.7246,0.6760,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3736,3,365992, 1,0.173012,0.9057,0.05746, 74300,21947, 96247,12500,27861,34504,43502,0.5089,0.1503,0.6592,0.7720,0.8560,0.8851,0.7755,0.7361,0.6887,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667,-0.1667,-0.1667, 0.1667,0,0,1,1.403
3737,1,413267, 1,0.119151,0.8962,0.03955, 87995,25129,113124,14154,31071,38597,48687,0.5214,0.1489,0.6703,0.7779,0.8615,0.8888,0.7845,0.7456,0.6991,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.198
3737,2,419122, 1,0.119151,0.8962,0.01691, 82908,27326,110233,16274,32958,44602,56024,0.4765,0.1571,0.6336,0.7521,0.8360,0.8714,0.7699,0.7120,0.6630,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.198
3737,3,495292, 1,0.119151,0.8962,0.04368, 91513,26849,118362,16101,35953,47238,59678,0.4901,0.1438,0.6338,0.7732,0.8504,0.8803,0.7670,0.7147,0.6648,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05250,-0.1496,-0.1667,-0.1667, 0.1667, 0.1667, 0.1667,1,0,1,1.198
3743,1,342940, 1,0.225100,0.9151,0.03926, 67506,20479, 87985,11590,26051,32262,40756,0.5016,0.1522,0.6538,0.7673,0.8535,0.8836,0.7716,0.7317,0.6834,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3743,2,448303, 1,0.225100,0.9151,0.01740, 88344,29318,117662,17239,34978,47357,59631,0.4760,0.1580,0.6339,0.7509,0.8368,0.8722,0.7709,0.7130,0.6637,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3743,3,536438, 1,0.225100,0.9151,0.03446,106565,29507,136072,17700,38954,50819,64001,0.5091,0.1410,0.6501,0.7832,0.8576,0.8849,0.7775,0.7281,0.6801,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
3744,1,342940, 1,0.225100,0.9151,0.03926, 67506,20479, 87985,11590,26051,32262,40756,0.5016,0.1522,0.6538,0.7673,0.8535,0.8836,0.7716,0.7317,0.6834,3,3,3,3,3,0.1988,0.2604,0.04731,-0.05251,-0.1496,-0.1667,-0.1667, 0.1667,-0.1667,-0.1667,0,0,1,1.564
