draw,district,total_pop
793,3,434604
793,4,410183
793,5,380931
793,6,363653
800,1,372529
800,2,388322
800,3,373072
800,4,394614
800,5,418233
800,6,434604
801,1,383096
801,2,363888
801,3,423231
801,4,362853
801,5,413702
801,6,434604
802,1,403332
802,2,409855
802,3,393896
802,4,434604
802,5,376327
802,6,363360
804,1,363888
804,2,422590
804,3,414343
804,4,434604
804,5,388352
804,6,357597
811,1,435406
811,2,401527
811,3,367914
811,4,378035
811,5,363888
811,6,434604
812,1,412042
812,2,412373
812,3,383866
812,4,374601
812,5,363888
812,6,434604
813,1,385492
813,2,357924
813,3,403332
813,4,381763
813,5,418259
813,6,434604
818,1,383096
818,2,363888
818,3,423231
818,4,362853
818,5,413702
818,6,434604
819,1,385709
819,2,360138
819,3,434604
819,4,431865
819,5,385714
819,6,383344
834,1,420403
834,2,364195
834,3,424169
834,4,371390
834,5,366613
834,6,434604
839,1,383096
839,2,363888
839,3,423231
839,4,362853
839,5,413702
839,6,434604
840,1,383096
840,2,363888
840,3,423231
840,4,413702
840,5,362853
840,6,434604
845,1,435406
845,2,401527
845,3,385607
845,4,360342
845,5,392956
845,6,405536
847,1,434604
847,2,405187
847,3,417059
847,4,386035
847,5,374601
847,6,363888
852,1,363888
852,2,371852
852,3,435509
852,4,434604
852,5,401424
852,6,374097
859,1,422341
859,2,434604
859,3,363888
859,4,384145
859,5,414592
859,6,361804
862,1,435011
862,2,434604
862,3,393499
862,4,363888
862,5,379771
862,6,374601
865,1,364195
865,2,371390
865,3,434604
865,4,411541
865,5,386706
865,6,412938
866,1,426684
866,2,369860
866,3,434604
866,4,358223
866,5,414116
866,6,377887
867,1,375447
867,2,413832
867,3,434604
867,4,408638
867,5,387724
867,6,361129
875,1,360138
875,2,375447
875,3,358223
875,4,430585
875,5,422377
875,6,434604
876,1,417174
876,2,363837
876,3,363888
876,4,374601
876,5,427270
876,6,434604
877,1,434604
877,2,384145
877,3,363888
877,4,403885
877,5,361804
877,6,433048
879,1,435406
879,2,401527
879,3,385607
879,4,360342
879,5,363888
879,6,434604
880,1,383096
880,2,363888
880,3,423231
880,4,413702
880,5,362853
880,6,434604
884,1,391843
884,2,434604
884,3,402978
884,4,363888
884,5,412553
884,6,375508
885,1,420403
885,2,364195
885,3,424169
885,4,366613
885,5,371390
885,6,434604
888,1,429014
888,2,363888
888,3,392747
888,4,386520
888,5,374601
888,6,434604
889,1,434604
889,2,376551
889,3,363888
889,4,416490
889,5,405696
889,6,384145
891,1,363888
891,2,361804
891,3,421057
891,4,434604
891,5,384145
891,6,415876
894,1,421097
894,2,380120
894,3,407064
894,4,434604
894,5,374601
894,6,363888
911,1,410754
911,2,363888
911,3,361804
911,4,384145
911,5,426179
911,6,434604
916,1,383096
916,2,363888
916,3,423231
916,4,362853
916,5,413702
916,6,434604
925,1,430771
925,2,374601
925,3,362592
925,4,414918
925,5,363888
925,6,434604
928,1,435011
928,2,434604
928,3,393499
928,4,363888
928,5,379771
928,6,374601
932,1,375447
932,2,413832
932,3,434604
932,4,399292
932,5,398061
932,6,360138
933,1,434604
933,2,384145
933,3,363888
933,4,403885
933,5,361804
933,6,433048
936,1,360138
936,2,434604
936,3,422010
936,4,375447
936,5,411430
936,6,377745
938,1,385143
938,2,374601
938,3,363888
938,4,428829
938,5,394309
938,6,434604
941,1,363888
941,2,434604
941,3,412812
941,4,384145
941,5,424121
941,6,361804
944,1,406046
944,2,430887
944,3,434604
944,4,361804
944,5,384145
944,6,363888
959,1,375447
959,2,413832
959,3,434604
959,4,360138
959,5,371338
959,6,426015
963,1,430683
963,2,408940
963,3,434604
963,4,359114
963,5,384145
963,6,363888
969,1,385492
969,2,357924
969,3,403332
969,4,381763
969,5,418259
969,6,434604
971,1,430771
971,2,374601
971,3,362592
971,4,414918
971,5,363888
971,6,434604
973,1,425885
973,2,402978
973,3,363888
973,4,434604
973,5,379418
973,6,374601
978,1,407064
978,2,434604
978,3,363888
978,4,381509
978,5,374601
978,6,419708
979,1,375447
979,2,413832
979,3,434604
979,4,390748
979,5,406605
979,6,360138
981,1,434604
981,2,376551
981,3,363888
981,4,402978
981,5,367844
981,6,435509
988,1,426684
988,2,369860
988,3,434604
988,4,358223
988,5,414116
988,6,377887
989,1,420556
989,2,388964
989,3,408293
989,4,359393
989,5,400836
989,6,403332
1006,1,414650
1006,2,372529
1006,3,434604
1006,4,391905
1006,5,393734
1006,6,373952
1009,1,410754
1009,2,363888
1009,3,361804
1009,4,384145
1009,5,426179
1009,6,434604
1023,1,426684
1023,2,369860
1023,3,434604
1023,4,358223
1023,5,431865
1023,6,360138
1026,1,374601
1026,2,434604
1026,3,430771
1026,4,363888
1026,5,391880
1026,6,385630
1030,1,426684
1030,2,369860
1030,3,434604
1030,4,358223
1030,5,414116
1030,6,377887
1041,1,374601
1041,2,434604
1041,3,430771
1041,4,363888
1041,5,393592
1041,6,383918
1045,1,429014
1045,2,363888
1045,3,392747
1045,4,386520
1045,5,374601
1045,6,434604
1047,1,366700
1047,2,400986
