draw,district,total_pop
3557,5,510754
3586,1,304655
3586,2,319721
3586,3,346427
3586,4,414181
3586,5,510754
3587,1,319721
3587,2,304655
3587,3,346427
3587,4,414181
3587,5,510754
3610,1,319721
3610,2,304655
3610,3,346427
3610,4,414181
3610,5,510754
3627,1,375906
3627,2,346427
3627,3,331734
3627,4,330917
3627,5,510754
3633,1,319721
3633,2,414181
3633,3,346427
3633,4,304655
3633,5,510754
3678,1,330917
3678,2,331734
3678,3,346427
3678,4,375906
3678,5,510754
3712,1,414181
3712,2,319721
3712,3,346427
3712,4,304655
3712,5,510754
3716,1,304655
3716,2,346427
3716,3,319721
3716,4,414181
3716,5,510754
3745,1,319721
3745,2,304655
3745,3,346427
3745,4,414181
3745,5,510754
3754,1,346427
3754,2,375906
3754,3,331734
3754,4,330917
3754,5,510754
3760,1,319721
3760,2,304655
3760,3,346427
3760,4,414181
3760,5,510754
3787,1,346427
3787,2,304655
3787,3,319721
3787,4,414181
3787,5,510754
3812,1,414181
3812,2,319721
3812,3,346427
3812,4,304655
3812,5,510754
3813,1,319721
3813,2,414181
3813,3,346427
3813,4,304655
3813,5,510754
3817,1,375906
3817,2,346427
3817,3,331734
3817,4,330917
3817,5,510754
3872,1,330917
3872,2,331734
3872,3,346427
3872,4,375906
3872,5,510754
3899,1,278740
3899,2,346427
3899,3,375906
3899,4,383911
3899,5,510754
3902,1,319721
3902,2,414181
3902,3,346427
3902,4,304655
3902,5,510754
3910,1,375906
3910,2,331734
3910,3,346427
3910,4,330917
3910,5,510754
3913,1,414181
3913,2,319721
3913,3,346427
3913,4,304655
3913,5,510754
3952,1,330917
3952,2,346427
3952,3,331734
3952,4,375906
3952,5,510754
3967,1,331734
3967,2,330917
3967,3,346427
3967,4,375906
3967,5,510754
3979,1,402985
3979,2,330917
3979,3,346427
3979,4,304655
3979,5,510754
3980,1,330917
3980,2,346427
3980,3,331734
3980,4,375906
3980,5,510754
3992,1,362608
3992,2,300043
3992,3,346427
3992,4,375906
3992,5,510754
3994,1,375906
3994,2,307086
3994,3,346427
3994,4,355565
3994,5,510754
4000,1,319721
4000,2,304655
4000,3,346427
4000,4,414181
4000,5,510754
4050,1,304655
4050,2,346427
4050,3,330917
4050,4,402985
4050,5,510754
4054,1,307263
4054,2,405481
4054,3,388616
4054,4,283624
4054,5,510754
4107,1,414181
4107,2,346427
4107,3,319721
4107,4,304655
4107,5,510754
4149,1,304655
4149,2,319721
4149,3,346427
4149,4,414181
4149,5,510754
4189,1,319721
4189,2,304655
4189,3,346427
4189,4,414181
4189,5,510754
4212,1,388616
4212,2,405481
4212,3,307263
4212,4,283624
4212,5,510754
4220,1,405481
4220,2,388616
4220,3,312147
4220,4,278740
4220,5,510754
4252,1,402985
4252,2,330917
4252,3,346427
4252,4,304655
4252,5,510754
4303,1,319721
4303,2,304655
4303,3,346427
4303,4,414181
4303,5,510754
4307,1,375906
4307,2,331734
4307,3,346427
4307,4,330917
4307,5,510754
4326,1,304655
4326,2,346427
4326,3,319721
4326,4,414181
4326,5,510754
4344,1,319721
4344,2,304655
4344,3,346427
4344,4,414181
4344,5,510754
4363,1,414181
4363,2,319721
4363,3,346427
4363,4,304655
4363,5,510754
4371,1,414181
4371,2,346427
4371,3,319721
4371,4,304655
4371,5,510754
4407,1,319721
4407,2,304655
4407,3,346427
4407,4,414181
4407,5,510754
4412,1,388616
4412,2,307263
4412,3,405481
4412,4,283624
4412,5,510754
4415,1,375906
4415,2,331734
4415,3,346427
4415,4,330917
4415,5,510754
4427,1,375906
4427,2,346427
4427,3,362608
4427,4,300043
4427,5,510754
4544,1,414181
4544,2,346427
4544,3,319721
4544,4,304655
4544,5,510754
4545,1,346427
4545,2,375906
4545,3,362608
4545,4,300043
4545,5,510754
4573,1,278740
4573,2,405481
4573,3,312147
4573,4,388616
4573,5,510754
4612,1,283624
4612,2,405481
4612,3,307263
4612,4,388616
4612,5,510754
4621,1,346427
4621,2,304655
4621,3,319721
4621,4,414181
4621,5,510754
4653,1,346427
4653,2,330917
4653,3,331734
4653,4,375906
4653,5,510754
4678,1,283624
4678,2,405481
4678,3,313572
4678,4,382307
4678,5,510754
4713,1,278740
4713,2,375906
4713,3,346427
4713,4,383911
4713,5,510754
4716,1,346427
4716,2,304655
4716,3,319721
4716,4,414181
4716,5,510754
4732,1,414181
4732,2,346427
4732,3,319721
4732,4,304655
4732,5,510754
4789,1,330917
4789,2,346427
4789,3,304655
4789,4,402985
4789,5,510754
4804,1,330917
4804,2,331734
4804,3,346427
4804,4,375906
4804,5,510754
4850,1,346427
4850,2,304655
4850,3,319721
4850,4,414181
4850,5,510754
4867,1,346427
4867,2,330917
4867,3,331734
4867,4,375906
4867,5,510754
4912,1,304655
4912,2,346427
4912,3,319721
4912,4,414181
4912,5,510754
4958,1,346427
4958,2,414181
4958,3,319721
4958,4,304655
4958,5,510754
4977,1,414181
4977,2,319721
4977,3,346427
4977,4,304655
4977,5,510754
4978,1,283624
4978,2,307263
4978,3,388616
4978,4,405481
4978,5,510754
4992,1,375906
4992,2,278740
4992,3,346427
4992,4,383911
4992,5,510754
5025,1,346427
5025,2,304655
5025,3,319721
5025,4,414181
5025,5,510754
5033,1,346427
5033,2,414181
5033,3,319721
5033,4,304655
5033,5,510754
5037,1,346427
5037,2,330917
5037,3,331734
5037,4,375906
5037,5,510754
5121,1,414181
5121,2,346427
5121,3,319721
5121,4,304655
5121,5,510754
5128,1,346427
5128,2,304655
5128,3,319721
5128,4,414181
5128,5,510754
5179,1,414181
5179,2,346427
5179,3,319721
5179,4,304655
5179,5,510754
5181,1,346427
5181,2,304655
5181,3,319721
5181,4,414181
5181,5,510754
5219,1,402985
5219,2,330917
5219,3,346427
5219,4,304655
5219,5,510754
5250,1,330917
5250,2,346427
5250,3,331734
5250,4,375906
5250,5,510754
5255,1,283624
5255,2,307263
5255,3,388616
5255,4,405481
5255,5,510754
5256,1,346427
5256,2,304655
5256,3,319721
5256,4,414181
5256,5,510754
5269,1,278740
5269,2,383911
5269,3,346427
5269,4,375906
5269,5,510754
5293,1,304655
5293,2,346427
5293,3,319721
5293,4,414181
5293,5,510754
5298,1,331734
5298,2,330917
5298,3,346427
5298,4,375906
5298,5,510754
5346,1,304655
5346,2,346427
