draw,district,total_pop
886,1,326336
886,2,518021
886,3,479325
891,1,518021
891,2,326336
891,3,479325
899,1,360071
899,2,484286
899,3,479325
902,1,326336
902,2,518021
902,3,479325
903,1,326336
903,2,518021
903,3,479325
909,1,318966
909,2,525391
909,3,479325
912,1,518021
912,2,326336
912,3,479325
921,1,326336
921,2,518021
921,3,479325
922,1,525391
922,2,318966
922,3,479325
928,1,484286
928,2,360071
928,3,479325
931,1,525391
931,2,318966
931,3,479325
940,1,326336
940,2,518021
940,3,479325
944,1,525391
944,2,318966
944,3,479325
948,1,484286
948,2,360071
948,3,479325
950,1,518021
950,2,326336
950,3,479325
953,1,318966
953,2,525391
953,3,479325
958,1,518021
958,2,326336
958,3,479325
962,1,525391
962,2,318966
962,3,479325
963,1,318966
963,2,525391
963,3,479325
967,1,318966
967,2,525391
967,3,479325
971,1,518021
971,2,326336
971,3,479325
972,1,525391
972,2,318966
972,3,479325
974,1,525391
974,2,318966
974,3,479325
984,1,518021
984,2,326336
984,3,479325
985,1,318966
985,2,525391
985,3,479325
986,1,326336
986,2,518021
986,3,479325
993,1,484286
993,2,360071
993,3,479325
997,1,360071
997,2,484286
997,3,479325
999,1,518021
999,2,326336
999,3,479325
1000,1,360071
1000,2,484286
1000,3,479325
1002,1,318966
1002,2,525391
1002,3,479325
1006,1,326336
1006,2,518021
1006,3,479325
1010,1,326336
1010,2,518021
1010,3,479325
1014,1,326336
1014,2,518021
1014,3,479325
1015,1,518021
1015,2,326336
1015,3,479325
1016,1,326336
1016,2,518021
1016,3,479325
1019,1,326336
1019,2,518021
1019,3,479325
1035,1,326336
1035,2,518021
1035,3,479325
1037,1,525391
1037,2,318966
1037,3,479325
1040,1,326336
1040,2,518021
1040,3,479325
1041,1,326336
1041,2,518021
1041,3,479325
1045,1,360071
1045,2,484286
1045,3,479325
1047,1,525391
1047,2,318966
1047,3,479325
1048,1,326336
1048,2,518021
1048,3,479325
1050,1,318966
1050,2,525391
1050,3,479325
1051,1,326336
1051,2,518021
1051,3,479325
1059,1,326336
1059,2,518021
1059,3,479325
1061,1,525391
1061,2,318966
1061,3,479325
1066,1,360071
1066,2,484286
1066,3,479325
1071,1,326336
1071,2,518021
1071,3,479325
1074,1,518021
1074,2,326336
1074,3,479325
1075,1,318966
1075,2,525391
1075,3,479325
1076,1,518021
1076,2,326336
1076,3,479325
1079,1,360071
1079,2,484286
1079,3,479325
1081,1,326336
1081,2,518021
1081,3,479325
1090,1,518021
1090,2,326336
1090,3,479325
1094,1,326336
1094,2,518021
1094,3,479325
1097,1,326336
1097,2,518021
1097,3,479325
1105,1,326336
1105,2,518021
1105,3,479325
1106,1,360071
1106,2,484286
1106,3,479325
1108,1,484286
1108,2,360071
1108,3,479325
1109,1,525391
1109,2,318966
1109,3,479325
1110,1,525391
1110,2,318966
1110,3,479325
1111,1,318966
1111,2,525391
1111,3,479325
1124,1,518021
1124,2,326336
1124,3,479325
1126,1,360071
1126,2,484286
1126,3,479325
1128,1,525391
1128,2,318966
1128,3,479325
1129,1,318966
1129,2,525391
1129,3,479325
1135,1,326336
1135,2,518021
1135,3,479325
1144,1,326336
1144,2,518021
1144,3,479325
1147,1,484286
1147,2,360071
1147,3,479325
1157,1,326336
1157,2,518021
1157,3,479325
1158,1,360071
1158,2,484286
1158,3,479325
1159,1,326336
1159,2,518021
1159,3,479325
1160,1,525391
1160,2,318966
1160,3,479325
1169,1,326336
1169,2,518021
1169,3,479325
1171,1,360071
1171,2,484286
1171,3,479325
1177,1,360071
1177,2,484286
1177,3,479325
1182,1,525391
1182,2,318966
1182,3,479325
1190,1,484286
1190,2,360071
1190,3,479325
1194,1,518021
1194,2,326336
1194,3,479325
1196,1,360071
1196,2,484286
1196,3,479325
1197,1,360071
1197,2,484286
1197,3,479325
1212,1,518021
1212,2,326336
1212,3,479325
1213,1,326336
1213,2,518021
1213,3,479325
1217,1,326336
1217,2,518021
1217,3,479325
1223,1,525391
1223,2,318966
1223,3,479325
1225,1,518021
1225,2,326336
1225,3,479325
1227,1,525391
1227,2,318966
1227,3,479325
1232,1,360071
1232,2,484286
1232,3,479325
1233,1,318966
1233,2,525391
1233,3,479325
1237,1,326336
1237,2,518021
1237,3,479325
1248,1,518021
1248,2,326336
1248,3,479325
1258,1,525391
1258,2,318966
1258,3,479325
1263,1,484286
1263,2,360071
1263,3,479325
1265,1,326336
1265,2,518021
1265,3,479325
1268,1,326336
1268,2,518021
1268,3,479325
1269,1,326336
1269,2,518021
1269,3,479325
1277,1,326336
1277,2,518021
1277,3,479325
1281,1,484286
1281,2,360071
1281,3,479325
1285,1,326336
1285,2,518021
1285,3,479325
1289,1,518021
1289,2,326336
1289,3,479325
1299,1,484286
1299,2,360071
1299,3,479325
1304,1,518021
1304,2,326336
1304,3,479325
1307,1,318966
1307,2,525391
1307,3,479325
1311,1,326336
1311,2,518021
1311,3,479325
1317,1,318966
1317,2,525391
1317,3,479325
1319,1,484286
1319,2,360071
1319,3,479325
1320,1,326336
1320,2,518021
1320,3,479325
1322,1,326336
1322,2,518021
1322,3,479325
1331,1,360071
1331,2,484286
1331,3,479325
1333,1,518021
1333,2,326336
1333,3,479325
1336,1,318966
1336,2,525391
1336,3,479325
1337,1,326336
1337,2,518021
1337,3,479325
1340,1,525391
1340,2,318966
1340,3,479325
1343,1,518021
1343,2,326336
1343,3,479325
1346,1,326336
1346,2,518021
1346,3,479325
1352,1,326336
1352,2,518021
1352,3,479325
1357,1,518021
1357,2,326336
1357,3,479325
1364,1,484286
1364,2,360071
1364,3,479325
1368,1,326336
1368,2,518021
1368,3,479325
1370,1,326336
1370,2,518021
1370,3,479325
1371,1,326336
1371,2,518021
1371,3,479325
1372,1,484286
1372,2,360071
1372,3,479325
1375,1,518021
1375,2,326336
1375,3,479325
