draw,district,total_pop
888,1,516744
888,2,495181
888,3,381160
888,4,470231
895,1,472848
895,2,491748
895,3,428489
895,4,470231
909,1,459098
909,2,381160
909,3,552827
909,4,470231
912,1,527812
912,2,460547
912,3,404726
912,4,470231
916,1,375377
916,2,475492
916,3,542216
916,4,470231
919,1,445723
919,2,405146
919,3,542216
919,4,470231
921,1,428252
921,2,422617
921,3,542216
921,4,470231
928,1,496175
928,2,468658
928,3,428252
928,4,470231
929,1,502443
929,2,508476
929,3,382166
929,4,470231
933,1,496414
933,2,515511
933,3,381160
933,4,470231
935,1,554341
935,2,457584
935,3,381160
935,4,470231
941,1,542216
941,2,471597
941,3,379272
941,4,470231
946,1,531246
946,2,480679
946,3,381160
946,4,470231
949,1,542216
949,2,462117
949,3,388752
949,4,470231
950,1,388752
950,2,462117
950,3,542216
950,4,470231
954,1,491785
954,2,520140
954,3,381160
954,4,470231
972,1,462117
972,2,381160
972,3,549808
972,4,470231
984,1,508476
984,2,453403
984,3,431206
984,4,470231
985,1,417594
985,2,460547
985,3,514944
985,4,470231
993,1,477639
993,2,534286
993,3,381160
993,4,470231
996,1,381160
996,2,496414
996,3,515511
996,4,470231
1005,1,460547
1005,2,376070
1005,3,556468
1005,4,470231
1013,1,388752
1013,2,462117
1013,3,542216
1013,4,470231
1015,1,388752
1015,2,462117
1015,3,542216
1015,4,470231
1022,1,502443
1022,2,509482
1022,3,381160
1022,4,470231
1026,1,417594
1026,2,422617
1026,3,552874
1026,4,470231
1028,1,381160
1028,2,489068
1028,3,522857
1028,4,470231
1029,1,375377
1029,2,475492
1029,3,542216
1029,4,470231
1036,1,527947
1036,2,462117
1036,3,403021
1036,4,470231
1037,1,540248
1037,2,428252
1037,3,424585
1037,4,470231
1041,1,433275
1041,2,417594
1041,3,542216
1041,4,470231
1052,1,381160
1052,2,471597
1052,3,540328
1052,4,470231
1054,1,405146
1054,2,445723
1054,3,542216
1054,4,470231
1062,1,381160
1062,2,467304
1062,3,544621
1062,4,470231
1064,1,381160
1064,2,489068
1064,3,522857
1064,4,470231
1068,1,404199
1068,2,460939
1068,3,527947
1068,4,470231
1069,1,462117
1069,2,381160
1069,3,549808
1069,4,470231
1071,1,381160
1071,2,462117
1071,3,549808
1071,4,470231
1072,1,457584
1072,2,381160
1072,3,554341
1072,4,470231
1075,1,417594
1075,2,479316
1075,3,496175
1075,4,470231
1080,1,381160
1080,2,467304
1080,3,544621
1080,4,470231
1081,1,422617
1081,2,428252
1081,3,542216
1081,4,470231
1083,1,376554
1083,2,460547
1083,3,555984
1083,4,470231
1086,1,489068
1086,2,522857
1086,3,381160
1086,4,470231
1089,1,496414
1089,2,515511
1089,3,381160
1089,4,470231
1091,1,391771
1091,2,459098
1091,3,542216
1091,4,470231
1096,1,428252
1096,2,422617
1096,3,542216
1096,4,470231
1098,1,422617
1098,2,428252
1098,3,542216
1098,4,470231
1102,1,502443
1102,2,509482
1102,3,381160
1102,4,470231
1103,1,381160
1103,2,489068
1103,3,522857
1103,4,470231
1104,1,381160
1104,2,467304
1104,3,544621
1104,4,470231
1106,1,496414
1106,2,515511
1106,3,381160
1106,4,470231
1113,1,433988
1113,2,406223
1113,3,552874
1113,4,470231
1124,1,502443
1124,2,509482
1124,3,381160
1124,4,470231
1126,1,406223
1126,2,444646
1126,3,542216
1126,4,470231
1133,1,542216
1133,2,428252
1133,3,422617
1133,4,470231
1139,1,542216
1139,2,445723
1139,3,405146
1139,4,470231
1144,1,502443
1144,2,509482
1144,3,381160
1144,4,470231
1145,1,375377
1145,2,475492
1145,3,542216
1145,4,470231
1146,1,381160
1146,2,489068
1146,3,522857
1146,4,470231
1147,1,381160
1147,2,462117
1147,3,549808
1147,4,470231
1152,1,381160
1152,2,485756
1152,3,526169
1152,4,470231
1158,1,381160
1158,2,496414
1158,3,515511
1158,4,470231
1162,1,550654
1162,2,456120
1162,3,386311
1162,4,470231
1172,1,462117
1172,2,381160
1172,3,549808
1172,4,470231
1177,1,445723
1177,2,405146
1177,3,542216
1177,4,470231
1179,1,462117
1179,2,381160
1179,3,549808
1179,4,470231
1180,1,422617
1180,2,417594
1180,3,552874
1180,4,470231
1194,1,388752
1194,2,462117
1194,3,542216
1194,4,470231
1195,1,472848
1195,2,486249
1195,3,433988
1195,4,470231
1206,1,381160
1206,2,462117
1206,3,549808
1206,4,470231
1211,1,462117
1211,2,388752
1211,3,542216
1211,4,470231
1213,1,542216
1213,2,462117
1213,3,388752
1213,4,470231
1218,1,542216
1218,2,444646
1218,3,406223
1218,4,470231
1219,1,496175
1219,2,451187
1219,3,445723
1219,4,470231
1223,1,435006
1223,2,430132
1223,3,527947
1223,4,470231
1228,1,462117
1228,2,381160
1228,3,549808
1228,4,470231
1229,1,542216
1229,2,444646
1229,3,406223
1229,4,470231
1230,1,489068
1230,2,522857
1230,3,381160
1230,4,470231
1233,1,398612
1233,2,456120
1233,3,538353
1233,4,470231
1239,1,460547
1239,2,430095
1239,3,502443
1239,4,470231
1241,1,381160
1241,2,494255
1241,3,517670
1241,4,470231
1246,1,400420
1246,2,477639
1246,3,515026
1246,4,470231
1253,1,489068
1253,2,522857
1253,3,381160
1253,4,470231
1255,1,462117
1255,2,403021
1255,3,527947
1255,4,470231
1261,1,417594
1261,2,433275
1261,3,542216
1261,4,470231
1265,1,381160
1265,2,485756
1265,3,526169
1265,4,470231
1268,1,388752
1268,2,462117
1268,3,542216
1268,4,470231
1295,1,428252
1295,2,422617
1295,3,542216
1295,4,470231
1296,1,487901
1296,2,524024
1296,3,381160
1296,4,470231
1310,1,555984
1310,2,460547
1310,3,376554
1310,4,470231
1314,1,433988
1314,2,406223
1314,3,552874
1314,4,470231
1319,1,496175
1319,2,489068
1319,3,407842
1319,4,470231
1320,1,388752
1320,2,462117
1320,3,542216
1320,4,470231
1324,1,496414
1324,2,515511
1324,3,381160
1324,4,470231
1327,1,381160
1327,2,462117
1327,3,549808
1327,4,470231
1338,1,460547
1338,2,404726
1338,3,527812
1338,4,470231
1349,1,381160
1349,2,462117
1349,3,549808
1349,4,470231
1352,1,381160
1352,2,477710
1352,3,534215
1352,4,470231
1353,1,381160
1353,2,477710
1353,3,534215
1353,4,470231
1365,1,502443
1365,2,509482
1365,3,381160
1365,4,470231
1366,1,451459
1366,2,388752
1366,3,552874
1366,4,470231
1372,1,405146
1372,2,542216
1372,3,445723
1372,4,470231
1373,1,381160
1373,2,471597
1373,3,540328
1373,4,470231
1374,1,515511
1374,2,496414
1374,3,381160
1374,4,470231
1377,1,381160
1377,2,502443
1377,3,509482
1377,4,470231
1379,1,520840
1379,2,491085
1379,3,381160
1379,4,470231
1383,1,489068
1383,2,472848
1383,3,431169
1383,4,470231
1392,1,444646
1392,2,406223
1392,3,542216
1392,4,470231
1394,1,542216
1394,2,462117
1394,3,388752
1394,4,470231
1398,1,542216
1398,2,444646
1398,3,406223
1398,4,470231
1399,1,475492
1399,2,536433
1399,3,381160
1399,4,470231
1408,1,542216
1408,2,428252
1408,3,422617
1408,4,470231
1419,1,517670
1419,2,494255
1419,3,381160
1419,4,470231
1422,1,381160
1422,2,457584
