draw,district,total_pop
1365,3,553810
1367,1,340945
1367,2,406963
1367,3,556092
1371,1,420765
1371,2,406963
1371,3,476272
1376,1,340945
1376,2,514054
1376,3,449001
1377,1,386502
1377,2,488237
1377,3,429261
1380,1,386502
1380,2,406963
1380,3,510535
1393,1,308007
1393,2,511939
1393,3,484054
1396,1,305725
1396,2,442183
1396,3,556092
1404,1,385545
1404,2,442183
1404,3,476272
1405,1,340945
1405,2,406963
1405,3,556092
1406,1,308007
1406,2,552717
1406,3,443276
1412,1,385545
1412,2,442183
1412,3,476272
1415,1,308007
1415,2,442183
1415,3,553810
1418,1,340945
1418,2,406963
1418,3,556092
1419,1,515018
1419,2,339981
1419,3,449001
1421,1,385545
1421,2,523457
1421,3,394998
1434,1,491483
1434,2,328463
1434,3,484054
1438,1,308007
1438,2,511939
1438,3,484054
1442,1,325465
1442,2,511939
1442,3,466596
1443,1,343227
1443,2,406963
1443,3,553810
1444,1,569021
1444,2,343424
1444,3,391555
1453,1,385545
1453,2,442183
1453,3,476272
1455,1,366762
1455,2,406963
1455,3,530275
1458,1,308007
1458,2,442183
1458,3,553810
1459,1,331542
1459,2,511939
1459,3,460519
1460,1,308007
1460,2,511939
1460,3,484054
1463,1,305725
1463,2,442183
1463,3,556092
1464,1,359728
1464,2,442183
1464,3,502089
1466,1,420765
1466,2,406963
1466,3,476272
1468,1,305725
1468,2,442183
1468,3,556092
1481,1,351282
1481,2,511939
1481,3,440779
1482,1,308007
1482,2,442183
1482,3,553810
1483,1,343227
1483,2,534955
1483,3,425818
1484,1,325465
1484,2,511939
1484,3,466596
1494,1,308007
1494,2,442183
1494,3,553810
1496,1,308007
1496,2,442183
1496,3,553810
1502,1,351282
1502,2,442183
1502,3,510535
1506,1,305725
1506,2,511939
1506,3,486336
1510,1,343227
1510,2,476719
1510,3,484054
1512,1,325465
1512,2,442183
1512,3,536352
1514,1,386502
1514,2,406963
1514,3,510535
1519,1,340945
1519,2,406963
1519,3,556092
1520,1,343227
1520,2,406963
1520,3,553810
1524,1,491483
1524,2,369241
1524,3,443276
1525,1,305725
1525,2,442183
1525,3,556092
1526,1,385545
1526,2,442183
1526,3,476272
1527,1,343227
1527,2,406963
1527,3,553810
1537,1,343227
1537,2,476719
1537,3,484054
1539,1,340945
1539,2,476719
1539,3,486336
1541,1,359728
1541,2,442183
1541,3,502089
1544,1,340945
1544,2,406963
1544,3,556092
1545,1,543204
1545,2,365798
1545,3,394998
1546,1,491483
1546,2,328463
1546,3,484054
1548,1,543204
1548,2,328463
1548,3,432333
1550,1,359728
1550,2,442183
1550,3,502089
1559,1,305725
1559,2,511939
1559,3,486336
1561,1,325465
1561,2,442183
1561,3,536352
1562,1,305725
1562,2,442183
1562,3,556092
1564,1,340945
1564,2,406963
1564,3,556092
1565,1,333824
1565,2,442183
1565,3,527993
1566,1,366762
1566,2,406963
1566,3,530275
1572,1,308007
1572,2,442183
1572,3,553810
1574,1,534758
1574,2,339981
1574,3,429261
1576,1,325465
1576,2,442183
1576,3,536352
1593,1,340945
1593,2,476719
1593,3,486336
1604,1,308007
1604,2,442183
1604,3,553810
1605,1,343227
1605,2,406963
1605,3,553810
1607,1,340945
1607,2,514054
1607,3,449001
1612,1,385545
1612,2,442183
1612,3,476272
1613,1,340945
1613,2,476719
1613,3,486336
1622,1,331542
1622,2,523457
1622,3,449001
1623,1,333824
1623,2,526900
1623,3,443276
1626,1,308007
1626,2,442183
1626,3,553810
1632,1,331542
1632,2,523457
1632,3,449001
1635,1,308007
1635,2,511939
1635,3,484054
1642,1,308007
1642,2,511939
1642,3,484054
1656,1,343227
1656,2,406963
1656,3,553810
1657,1,343227
1657,2,406963
1657,3,553810
1662,1,340945
1662,2,406963
1662,3,556092
1665,1,489201
1665,2,369241
1665,3,445558
1671,1,369044
1671,2,476719
1671,3,458237
1675,1,369044
1675,2,406963
1675,3,527993
1678,1,340945
1678,2,406963
1678,3,556092
1681,1,491483
1681,2,328463
1681,3,484054
1685,1,517300
1685,2,339981
1685,3,446719
1689,1,308007
1689,2,442183
1689,3,553810
1690,1,333824
1690,2,523457
1690,3,446719
1695,1,385545
1695,2,442183
1695,3,476272
1696,1,359728
1696,2,552717
1696,3,391555
1698,1,340945
1698,2,406963
1698,3,556092
1699,1,308007
1699,2,552717
1699,3,443276
1701,1,360685
1701,2,476719
1701,3,466596
1703,1,343227
1703,2,406963
1703,3,553810
1705,1,385545
1705,2,442183
1705,3,476272
1709,1,343227
1709,2,491680
1709,3,469093
1713,1,340945
1713,2,406963
1713,3,556092
1717,1,360685
1717,2,406963
1717,3,536352
1719,1,420765
1719,2,491680
1719,3,391555
1720,1,515018
1720,2,343424
1720,3,445558
1729,1,308007
1729,2,511939
1729,3,484054
1736,1,325465
1736,2,511939
1736,3,466596
1737,1,366762
1737,2,406963
1737,3,530275
1738,1,305725
1738,2,442183
1738,3,556092
1741,1,340945
1741,2,406963
1741,3,556092
1743,1,543204
1743,2,328463
1743,3,432333
1744,1,325465
1744,2,523457
1744,3,455078
1745,1,543204
1745,2,328463
1745,3,432333
1746,1,305725
1746,2,442183
1746,3,556092
1748,1,385545
1748,2,442183
1748,3,476272
1750,1,308007
1750,2,523457
1750,3,472536
1752,1,308007
1752,2,442183
1752,3,553810
1753,1,360685
1753,2,406963
1753,3,536352
1760,1,343227
1760,2,488237
1760,3,472536
1764,1,366762
1764,2,406963
1764,3,530275
1765,1,360685
1765,2,406963
1765,3,536352
1771,1,343227
1771,2,476719
1771,3,484054
1776,1,340945
1776,2,406963
1776,3,556092
1785,1,305725
1785,2,442183
1785,3,556092
1790,1,369044
1790,2,406963
1790,3,527993
1793,1,308007
1793,2,511939
1793,3,484054
1795,1,394948
1795,2,406963
1795,3,502089
1809,1,325465
1809,2,511939
1809,3,466596
1810,1,340945
1810,2,476719
1810,3,486336
1812,1,369044
1812,2,488237
1812,3,446719
1815,1,305725
1815,2,511939
1815,3,486336
1818,1,325465
1818,2,442183
1818,3,536352
1821,1,340945
1821,2,476719
1821,3,486336
1824,1,308007
1824,2,442183
1824,3,553810
1826,1,343227
1826,2,406963
1826,3,553810
1827,1,394948
1827,2,406963
1827,3,502089
1846,1,343227
1846,2,406963
1846,3,553810
1850,1,340945
1850,2,406963
1850,3,556092
1851,1,305725
1851,2,511939
1851,3,486336
1854,1,351282
1854,2,442183
1854,3,510535
1858,1,386502
1858,2,491680
1858,3,425818
1863,1,343227
1863,2,476719
1863,3,484054
1865,1,331542
1865,2,442183
1865,3,530275
1869,1,491483
1869,2,365798
1869,3,446719
1871,1,517300
1871,2,328463
1871,3,458237
1872,1,508941
1872,2,339981
1872,3,455078
1881,1,305725
1881,2,442183
1881,3,556092
1882,1,420765
1882,2,406963
1882,3,476272
1886,1,343227
1886,2,476719
1886,3,484054
1894,1,489201
1894,2,328463
1894,3,486336
1895,1,308007
1895,2,523457
1895,3,472536
1896,1,386502
1896,2,406963
1896,3,510535
1899,1,305725
1899,2,442183
1899,3,556092
1902,1,343227
1902,2,514054
1902,3,446719
1903,1,394948
1903,2,476719
1903,3,432333
1904,1,386502
1904,2,406963
1904,3,510535
1905,1,360685
1905,2,406963
1905,3,536352
1907,1,343227
1907,2,406963
1907,3,553810
1911,1,420765
1911,2,406963
1911,3,476272
1912,1,359728
1912,2,442183
1912,3,502089
1914,1,385545
1914,2,523457
1914,3,394998
1920,1,351282
1920,2,442183
1920,3,510535
1922,1,360685
1922,2,406963
1922,3,536352
1928,1,343227
1928,2,517497
1928,3,443276
1945,1,343227
1945,2,476719
1945,3,484054
1948,1,308007
1948,2,511939
1948,3,484054
1950,1,360685
1950,2,406963
1950,3,536352
1957,1,308007
1957,2,442183
1957,3,553810
1963,1,385545
1963,2,511939
1963,3,406516
1966,1,308007
1966,2,442183
1966,3,553810
1969,1,369044
1969,2,406963
1969,3,527993
1970,1,343227
1970,2,406963
1970,3,553810
1976,1,340945
1976,2,406963
1976,3,556092
1977,1,340945
1977,2,406963
1977,3,556092
1978,1,340945
1978,2,406963
1978,3,556092
1981,1,360685
1981,2,406963
1981,3,536352
1983,1,385545
1983,2,442183
1983,3,476272
1991,1,386502
1991,2,476719
1991,3,440779
1994,1,360685
1994,2,476719
1994,3,466596
1997,1,360685
1997,2,406963
1997,3,536352
1998,1,340945
1998,2,406963
1998,3,556092
1999,1,305725
1999,2,511939
1999,3,486336
2003,1,305725
2003,2,511939
2003,3,486336
2006,1,385545
2006,2,526900
2006,3,391555
2007,1,308007
2007,2,442183
2007,3,553810
2016,1,420765
2016,2,406963
2016,3,476272
2021,1,308007
2021,2,511939
2021,3,484054
2025,1,308007
2025,2,442183
2025,3,553810
2031,1,340945
2031,2,406963
2031,3,556092
2035,1,491483
2035,2,328463
2035,3,484054
2036,1,351282
2036,2,442183
2036,3,510535
2038,1,351282
2038,2,526900
2038,3,425818
2049,1,343227
2049,2,406963
2049,3,553810
2050,1,340945
2050,2,406963
2050,3,556092
2054,1,340945
2054,2,406963
2054,3,556092
2062,1,386502
2062,2,476719
2062,3,440779
2066,1,340945
2066,2,406963
2066,3,556092
2071,1,331542
2071,2,511939
2071,3,460519
2075,1,369044
2075,2,406963
2075,3,527993
2076,1,569021
2076,2,339981
2076,3,394998
2081,1,305725
2081,2,442183
2081,3,556092
2083,1,343227
2083,2,406963
2083,3,553810
2087,1,420765
2087,2,406963
2087,3,476272
2090,1,308007
2090,2,511939
2090,3,484054
2091,1,340945
2091,2,406963
2091,3,556092
2092,1,308007
2092,2,442183
2092,3,553810
2093,1,343227
2093,2,406963
2093,3,553810
2099,1,351282
2099,2,442183
2099,3,510535
2104,1,325465
2104,2,511939
2104,3,466596
2107,1,308007
2107,2,511939
2107,3,484054
2110,1,359728
2110,2,442183
2110,3,502089
2112,1,343227
2112,2,406963
2112,3,553810
2116,1,385545
2116,2,442183
2116,3,476272
2120,1,333824
2120,2,511939
2120,3,458237
2124,1,333824
2124,2,442183
2124,3,527993
2126,1,305725
2126,2,442183
2126,3,556092
2127,1,489201
2127,2,369241
2127,3,445558
2134,1,305725
2134,2,511939
2134,3,486336
2135,1,343227
2135,2,406963
2135,3,553810
2138,1,386502
2138,2,476719
2138,3,440779
2139,1,351282
2139,2,511939
2139,3,440779
2146,1,394948
2146,2,406963
2146,3,502089
2147,1,305725
2147,2,549274
2147,3,449001
2148,1,308007
2148,2,442183
2148,3,553810
2151,1,305725
2151,2,511939
2151,3,486336
2156,1,343227
2156,2,406963
2156,3,553810
2160,1,420765
2160,2,406963
2160,3,476272
2162,1,491483
2162,2,328463
2162,3,484054
2163,1,394948
2163,2,406963
2163,3,502089
2165,1,305725
2165,2,511939
2165,3,486336
2175,1,340945
2175,2,517497
2175,3,445558
2181,1,308007
2181,2,511939
2181,3,484054
2184,1,340945
2184,2,406963
2184,3,556092
2188,1,305725
2188,2,442183
2188,3,556092
2189,1,369044
2189,2,406963
2189,3,527993
2205,1,366762
2205,2,406963
2205,3,530275
2206,1,308007
2206,2,442183
2206,3,553810
2207,1,360685
2207,2,406963
2207,3,536352
2208,1,343227
2208,2,406963
