draw,district,total_pop
1234, 2,404470
1234, 3,349447
1234, 4,443774
1234, 5,346579
1234, 6,392367
1234, 7,430290
1234, 8,406385
1234, 9,455770
1234,10,475333
1234,11,366294
1234,12,502817
1234,13,496062
1234,14,525242
1243, 1,547473
1243, 2,404470
1243, 3,349447
1243, 4,443774
1243, 5,346579
1243, 6,392367
1243, 7,430290
1243, 8,406385
1243, 9,455770
1243,10,475333
1243,11,366294
1243,12,505822
1243,13,502817
1243,14,515482
1252, 1,547473
1252, 2,404470
1252, 3,349447
1252, 4,443774
1252, 5,346579
1252, 6,392367
1252, 7,430290
1252, 8,406385
1252, 9,455770
1252,10,475333
1252,11,366294
1252,12,502817
1252,13,496071
1252,14,525233
1256, 1,547473
1256, 2,404470
1256, 3,349447
1256, 4,443774
1256, 5,346579
1256, 6,392367
1256, 7,430290
1256, 8,406385
1256, 9,455770
1256,10,475333
1256,11,366294
1256,12,486946
1256,13,502817
1256,14,534358
1266, 1,547473
1266, 2,404470
1266, 3,349447
1266, 4,443774
1266, 5,346579
1266, 6,392367
1266, 7,430290
1266, 8,406385
1266, 9,455770
1266,10,475333
1266,11,366294
1266,12,502900
1266,13,502817
1266,14,518404
1277, 1,547473
1277, 2,404470
1277, 3,349447
1277, 4,443774
1277, 5,346579
1277, 6,392367
1277, 7,430290
1277, 8,406385
1277, 9,455770
1277,10,475333
1277,11,366294
1277,12,475357
1277,13,502817
1277,14,545947
1285, 1,547473
1285, 2,404470
1285, 3,349447
1285, 4,443774
1285, 5,346579
1285, 6,392367
1285, 7,430290
1285, 8,406385
1285, 9,455770
1285,10,475333
1285,11,366294
1285,12,502817
1285,13,489863
1285,14,531441
1288, 1,547473
1288, 2,404470
1288, 3,349447
1288, 4,443774
1288, 5,346579
1288, 6,392367
1288, 7,430290
1288, 8,406385
1288, 9,455770
1288,10,475333
1288,11,366294
1288,12,502817
1288,13,496062
1288,14,525242
1295, 1,547473
1295, 2,404470
1295, 3,349447
1295, 4,443774
1295, 5,346579
1295, 6,392367
1295, 7,430290
1295, 8,406385
1295, 9,455770
1295,10,475333
1295,11,366294
1295,12,502817
1295,13,504340
1295,14,516964
1302, 1,547473
1302, 2,404470
1302, 3,349447
1302, 4,443774
1302, 5,346579
1302, 6,392367
1302, 7,430290
1302, 8,406385
1302, 9,455770
1302,10,475333
1302,11,366294
1302,12,502900
1302,13,502817
1302,14,518404
1304, 1,547473
1304, 2,404470
1304, 3,349447
1304, 4,443774
1304, 5,346579
1304, 6,392367
1304, 7,430290
1304, 8,406385
1304, 9,455770
1304,10,475333
1304,11,366294
1304,12,502817
1304,13,504340
1304,14,516964
1309, 1,547473
1309, 2,404470
1309, 3,349447
1309, 4,443774
1309, 5,346579
1309, 6,392367
1309, 7,430290
1309, 8,406385
1309, 9,455770
1309,10,475333
1309,11,366294
1309,12,483514
1309,13,502817
1309,14,537790
1326, 1,547473
1326, 2,404470
1326, 3,349447
1326, 4,443774
1326, 5,346579
1326, 6,392367
1326, 7,430290
1326, 8,406385
1326, 9,455770
1326,10,475333
1326,11,366294
1326,12,502817
1326,13,488233
1326,14,533071
1329, 1,547473
1329, 2,404470
1329, 3,349447
1329, 4,443774
1329, 5,346579
1329, 6,392367
1329, 7,430290
1329, 8,406385
1329, 9,455770
1329,10,475333
1329,11,366294
1329,12,502817
1329,13,504340
1329,14,516964
1332, 1,547473
1332, 2,404470
1332, 3,349447
1332, 4,443774
1332, 5,346579
1332, 6,392367
1332, 7,430290
1332, 8,406385
1332, 9,455770
1332,10,475333
1332,11,366294
1332,12,502817
1332,13,496062
1332,14,525242
1333, 1,547473
1333, 2,404470
1333, 3,349447
1333, 4,443774
1333, 5,346579
1333, 6,392367
1333, 7,430290
1333, 8,406385
1333, 9,455770
1333,10,475333
1333,11,366294
1333,12,505822
1333,13,502817
1333,14,515482
1350, 1,547473
1350, 2,404470
1350, 3,349447
1350, 4,443774
1350, 5,346579
1350, 6,392367
1350, 7,430290
1350, 8,406385
1350, 9,455770
1350,10,475333
1350,11,366294
1350,12,483514
1350,13,502817
1350,14,537790
1361, 1,547473
1361, 2,404470
1361, 3,349447
1361, 4,443774
1361, 5,346579
1361, 6,392367
1361, 7,430290
1361, 8,406385
1361, 9,455770
1361,10,475333
1361,11,366294
1361,12,502900
1361,13,502817
1361,14,518404
1375, 1,547473
1375, 2,404470
1375, 3,349447
1375, 4,443774
1375, 5,346579
1375, 6,392367
1375, 7,430290
1375, 8,406385
1375, 9,455770
1375,10,475333
1375,11,366294
1375,12,502817
1375,13,488233
1375,14,533071
1429, 1,547473
1429, 2,404470
1429, 3,349447
1429, 4,443774
1429, 5,346579
1429, 6,392367
1429, 7,430290
1429, 8,406385
1429, 9,455770
1429,10,475333
1429,11,366294
1429,12,475357
1429,13,502817
1429,14,545947
1449, 1,547473
1449, 2,404470
1449, 3,349447
1449, 4,443774
1449, 5,346579
1449, 6,392367
1449, 7,430290
1449, 8,406385
1449, 9,455770
1449,10,475333
1449,11,366294
1449,12,502817
1449,13,504340
1449,14,516964
1495, 1,547473
1495, 2,404470
1495, 3,349447
1495, 4,443774
1495, 5,346579
1495, 6,392367
1495, 7,430290
1495, 8,406385
1495, 9,455770
1495,10,475333
1495,11,366294
1495,12,486946
1495,13,502817
1495,14,534358
1515, 1,547473
1515, 2,404470
1515, 3,349447
1515, 4,443774
1515, 5,346579
1515, 6,392367
1515, 7,430290
1515, 8,406385
1515, 9,455770
1515,10,475333
1515,11,366294
1515,12,502817
1515,13,489863
1515,14,531441
1526, 1,547473
1526, 2,404470
1526, 3,349447
1526, 4,443774
1526, 5,346579
1526, 6,392367
1526, 7,430290
1526, 8,406385
1526, 9,455770
1526,10,475333
1526,11,366294
1526,12,486946
1526,13,502817
1526,14,534358
1533, 1,547473
1533, 2,404470
1533, 3,349447
1533, 4,443774
1533, 5,346579
1533, 6,392367
1533, 7,430290
1533, 8,406385
1533, 9,455770
1533,10,475333
1533,11,366294
1533,12,502900
1533,13,502817
1533,14,518404
1537, 1,547473
1537, 2,404470
1537, 3,349447
1537, 4,443774
1537, 5,346579
1537, 6,392367
1537, 7,430290
1537, 8,406385
1537, 9,455770
1537,10,475333
1537,11,366294
1537,12,502900
1537,13,502817
1537,14,518404
1538, 1,547473
1538, 2,404470
1538, 3,349447
1538, 4,443774
1538, 5,346579
1538, 6,392367
1538, 7,430290
1538, 8,406385
1538, 9,455770
1538,10,475333
1538,11,366294
