draw,district,total_pop
820,4,453667
820,5,431427
825,1,457086
825,2,443437
825,3,449261
825,4,461058
825,5,471701
826,1,453402
826,2,487130
826,3,436001
826,4,474583
826,5,431427
844,1,475120
844,2,443437
844,3,436001
844,4,445933
844,5,482052
850,1,449261
850,2,431427
850,3,419464
850,4,487130
850,5,495261
856,1,436001
856,2,445933
856,3,482052
856,4,431427
856,5,487130
861,1,487130
861,2,436001
861,3,461136
861,4,466849
861,5,431427
862,1,487130
862,2,461058
862,3,431427
862,4,466927
862,5,436001
866,1,474583
866,2,436001
866,3,487130
866,4,471436
866,5,413393
873,1,443437
873,2,474583
873,3,457086
873,4,458176
873,5,449261
879,1,461058
879,2,456995
879,3,487130
879,4,463967
879,5,413393
881,1,440142
881,2,436001
881,3,431427
881,4,487130
881,5,487843
882,1,461058
882,2,443437
882,3,457086
882,4,436001
882,5,484961
890,1,461136
890,2,487130
890,3,436001
890,4,466849
890,5,431427
898,1,447876
898,2,487130
898,3,431427
898,4,449261
898,5,466849
905,1,487130
905,2,436001
905,3,480109
905,4,465910
905,5,413393
910,1,449261
910,2,443437
910,3,440142
910,4,474583
910,5,475120
911,1,495261
911,2,449261
911,3,443437
911,4,457086
911,5,437498
913,1,449261
913,2,457086
913,3,443437
913,4,461058
913,5,471701
926,1,440142
926,2,431427
926,3,487130
926,4,449261
926,5,474583
929,1,458176
929,2,436001
929,3,487843
929,4,487130
929,5,413393
938,1,431427
938,2,436001
938,3,487130
938,4,461058
938,5,466927
940,1,487130
940,2,466849
940,3,436001
940,4,461136
940,5,431427
945,1,413393
945,2,487130
945,3,461058
945,4,436001
945,5,484961
946,1,465910
946,2,449261
946,3,413393
946,4,466849
946,5,487130
948,1,487130
948,2,461136
948,3,436001
948,4,466849
948,5,431427
950,1,436001
950,2,487843
950,3,458176
950,4,457086
950,5,443437
952,1,465910
952,2,449261
952,3,413393
952,4,466849
952,5,487130
954,1,475120
954,2,440142
954,3,456995
954,4,466849
954,5,443437
956,1,431427
956,2,487130
956,3,432724
956,4,436001
956,5,495261
963,1,487130
963,2,436001
963,3,461058
963,4,466927
963,5,431427
965,1,457086
965,2,436001
965,3,443437
965,4,458176
965,5,487843
969,1,443437
969,2,495261
969,3,456995
969,4,475120
969,5,411730
972,1,456995
972,2,443437
972,3,445933
972,4,461058
972,5,475120
979,1,429764
979,2,413393
979,3,487130
979,4,456995
979,5,495261
982,1,436001
982,2,445933
982,3,443437
982,4,475120
982,5,482052
988,1,443437
988,2,449261
988,3,475120
988,4,453667
988,5,461058
989,1,466849
989,2,487130
989,3,431427
989,4,436001
989,5,461136
1006,1,411730
1006,2,462786
1006,3,489470
1006,4,431427
1006,5,487130
1022,1,449261
1022,2,474583
1022,3,458176
1022,4,487130
1022,5,413393
1025,1,487130
1025,2,461136
1025,3,436001
1025,4,466849
1025,5,431427
1031,1,449261
1031,2,431427
1031,3,440142
1031,4,474583
1031,5,487130
1033,1,443437
1033,2,471701
1033,3,449261
1033,4,457086
1033,5,461058
1039,1,461136
1039,2,431427
1039,3,436001
1039,4,466849
1039,5,487130
1040,1,487130
1040,2,471701
1040,3,413393
1040,4,461058
1040,5,449261
1042,1,440142
1042,2,449261
1042,3,443437
1042,4,474583
1042,5,475120
1045,1,436001
1045,2,487130
1045,3,461058
1045,4,466927
1045,5,431427
1051,1,443437
1051,2,436001
1051,3,475120
1051,4,440142
1051,5,487843
1055,1,487130
1055,2,431427
1055,3,449261
1055,4,440142
1055,5,474583
1063,1,449261
1063,2,413393
1063,3,487130
1063,4,465910
1063,5,466849
1068,1,431427
1068,2,447876
1068,3,436001
1068,4,480109
1068,5,487130
1078,1,487130
1078,2,438515
1078,3,436001
1078,4,431427
1078,5,489470
1079,1,431427
1079,2,487130
1079,3,466849
1079,4,436001
1079,5,461136
1084,1,487130
1084,2,431427
1084,3,461058
1084,4,453667
1084,5,449261
1095,1,487130
1095,2,436001
1095,3,431427
1095,4,447876
1095,5,480109
1096,1,461058
1096,2,462786
1096,3,487130
1096,4,458176
1096,5,413393
