draw,district,total_pop
345, 8,417346
345, 9,373779
345,10,474680
345,11,396631
345,12,396186
345,13,471004
345,14,445774
345,15,476981
345,16,529730
351, 1,533303
351, 2,475293
351, 3,497272
351, 4,468895
351, 5,456480
351, 6,374270
351, 7,395702
351, 8,417346
351, 9,373779
351,10,474680
351,11,396631
351,12,396186
351,13,471004
351,14,445774
351,15,497134
351,16,509577
352, 1,533303
352, 2,475293
352, 3,497272
352, 4,468895
352, 5,456480
352, 6,374270
352, 7,395702
352, 8,417346
352, 9,373779
352,10,474680
352,11,396631
352,12,396186
352,13,471004
352,14,492472
352,15,429563
352,16,530450
353, 1,533303
353, 2,475293
353, 3,497272
353, 4,468895
353, 5,456480
353, 6,374270
353, 7,395702
353, 8,417346
353, 9,373779
353,10,474680
353,11,396631
353,12,396186
353,13,471004
353,14,501534
353,15,434289
353,16,516662
355, 1,533303
355, 2,475293
355, 3,497272
355, 4,468895
355, 5,456480
355, 6,374270
355, 7,395702
355, 8,417346
355, 9,373779
355,10,474680
355,11,396631
355,12,396186
355,13,471004
355,14,445774
355,15,497134
355,16,509577
360, 1,533303
360, 2,475293
360, 3,497272
360, 4,468895
360, 5,456480
360, 6,374270
360, 7,395702
360, 8,417346
360, 9,373779
360,10,474680
360,11,396631
360,12,396186
360,13,471004
360,14,492472
360,15,447725
360,16,512288
364, 1,533303
364, 2,475293
364, 3,497272
364, 4,468895
364, 5,456480
364, 6,374270
364, 7,395702
364, 8,417346
364, 9,373779
364,10,474680
364,11,396631
364,12,396186
364,13,471004
364,14,492472
364,15,447051
364,16,512962
369, 1,533303
369, 2,475293
369, 3,497272
369, 4,468895
369, 5,456480
369, 6,374270
369, 7,395702
369, 8,417346
369, 9,373779
369,10,474680
369,11,396631
369,12,396186
369,13,471004
369,14,445774
369,15,476981
369,16,529730
377, 1,533303
377, 2,475293
377, 3,497272
377, 4,468895
377, 5,456480
377, 6,374270
377, 7,395702
377, 8,417346
377, 9,373779
377,10,474680
377,11,396631
377,12,396186
377,13,471004
377,14,492472
377,15,437517
377,16,522496
382, 1,533303
382, 2,475293
382, 3,497272
382, 4,468895
382, 5,456480
382, 6,374270
382, 7,395702
382, 8,417346
382, 9,373779
382,10,474680
382,11,396631
382,12,396186
382,13,471004
382,14,501534
382,15,434289
382,16,516662
386, 1,533303
386, 2,475293
386, 3,497272
386, 4,468895
386, 5,456480
386, 6,374270
386, 7,395702
386, 8,417346
386, 9,373779
386,10,474680
386,11,396631
386,12,396186
386,13,471004
386,14,445774
386,15,497134
386,16,509577
401, 1,533303
401, 2,475293
401, 3,497272
401, 4,468895
401, 5,456480
401, 6,374270
401, 7,395702
401, 8,417346
401, 9,373779
401,10,474680
401,11,396631
401,12,396186
401,13,471004
401,14,445774
401,15,497134
401,16,509577
416, 1,533303
416, 2,475293
416, 3,497272
416, 4,468895
416, 5,456480
416, 6,374270
416, 7,395702
416, 8,417346
416, 9,373779
416,10,474680
416,11,396631
416,12,396186
416,13,471004
416,14,444877
416,15,494719
416,16,512889
437, 1,533303
437, 2,475293
437, 3,497272
437, 4,468895
437, 5,456480
437, 6,374270
437, 7,395702
437, 8,417346
437, 9,373779
437,10,474680
437,11,396631
437,12,396186
437,13,471004
437,14,445774
437,15,497134
437,16,509577
443, 1,533303
443, 2,475293
443, 3,497272
443, 4,468895
443, 5,456480
443, 6,374270
443, 7,395702
443, 8,417346
443, 9,373779
443,10,474680
443,11,396631
443,12,396186
443,13,471004
443,14,445774
443,15,497134
443,16,509577
447, 1,533303
447, 2,475293
447, 3,497272
447, 4,468895
447, 5,456480
447, 6,374270
447, 7,395702
447, 8,417346
447, 9,373779
447,10,474680
447,11,396631
447,12,396186
447,13,471004
447,14,501534
447,15,430249
447,16,520702
450, 1,533303
450, 2,475293
450, 3,497272
450, 4,468895
450, 5,456480
450, 6,374270
450, 7,395702
450, 8,417346
450, 9,373779
450,10,474680
450,11,396631
450,12,396186
450,13,471004
450,14,445774
450,15,497134
450,16,509577
457, 1,533303
457, 2,475293
457, 3,497272
457, 4,468895
457, 5,456480
457, 6,374270
457, 7,395702
457, 8,417346
457, 9,373779
457,10,474680
457,11,396631
457,12,396186
457,13,471004
457,14,445774
457,15,497134
457,16,509577
458, 1,533303
458, 2,475293
458, 3,497272
458, 4,468895
458, 5,456480
458, 6,374270
458, 7,395702
458, 8,417346
458, 9,373779
458,10,474680
458,11,396631
458,12,396186
458,13,471004
458,14,492472
458,15,447051
458,16,512962
465, 1,533303
465, 2,475293
465, 3,497272
465, 4,468895
465, 5,456480
465, 6,374270
465, 7,395702
465, 8,417346
465, 9,373779
465,10,474680
465,11,396631
465,12,396186
465,13,471004
465,14,445774
465,15,497134
465,16,509577
467, 1,533303
467, 2,475293
467, 3,497272
467, 4,468895
467, 5,456480
467, 6,374270
467, 7,395702
467, 8,417346
467, 9,373779
467,10,474680
467,11,396631
467,12,396186
467,13,471004
467,14,445774
467,15,497134
467,16,509577
470, 1,533303
470, 2,475293
470, 3,497272
470, 4,468895
470, 5,456480
470, 6,374270
470, 7,395702
470, 8,417346
470, 9,373779
470,10,474680
470,11,396631
470,12,396186
470,13,471004
470,14,445774
470,15,497134
470,16,509577
476, 1,533303
476, 2,475293
476, 3,497272
476, 4,468895
476, 5,456480
476, 6,374270
476, 7,395702
476, 8,417346
476, 9,373779
476,10,474680
476,11,396631
476,12,396186
476,13,471004
476,14,492472
476,15,445774
476,16,514239
478, 1,533303
478, 2,475293
478, 3,497272
478, 4,468895
478, 5,456480
478, 6,374270
478, 7,395702
478, 8,417346
478, 9,373779
478,10,474680
478,11,396631
478,12,396186
478,13,471004
478,14,445774
478,15,476981
478,16,529730
479, 1,533303
479, 2,475293
479, 3,497272
479, 4,468895
479, 5,456480
479, 6,374270
479, 7,395702
479, 8,417346
479, 9,373779
479,10,474680
479,11,396631
479,12,396186
479,13,471004
479,14,445774
479,15,497134
479,16,509577
495, 1,533303
495, 2,475293
495, 3,497272
495, 4,468895
495, 5,456480
495, 6,374270
495, 7,395702
495, 8,417346
495, 9,373779
495,10,474680
495,11,396631
495,12,396186
495,13,471004
495,14,445774
495,15,497134
495,16,509577
498, 1,533303
498, 2,475293
498, 3,497272
498, 4,468895
498, 5,456480
498, 6,374270
498, 7,395702
498, 8,417346
498, 9,373779
498,10,474680
498,11,396631
498,12,396186
498,13,471004
498,14,492472
498,15,445774
498,16,514239
504, 1,533303
504, 2,475293
504, 3,497272
504, 4,468895
504, 5,456480
504, 6,374270
504, 7,395702
504, 8,417346
504, 9,373779
504,10,474680
504,11,396631
504,12,396186
504,13,471004
504,14,445774
504,15,476981
504,16,529730
505, 1,533303
505, 2,475293
505, 3,497272
505, 4,468895
505, 5,456480
505, 6,374270
505, 7,395702
505, 8,417346
505, 9,373779
505,10,474680
505,11,396631
505,12,396186
505,13,471004
505,14,492472
505,15,459399
505,16,500614
513, 1,533303
513, 2,475293
