draw,district,total_pop
2358,4,452699
2358,5,422933
2358,6,454670
2400,1,501408
2400,2,422898
2400,3,448632
2400,4,471002
2400,5,487127
2400,6,420902
2401,1,499748
2401,2,440470
2401,3,432329
2401,4,421263
2401,5,464151
2401,6,494008
2425,1,494008
2425,2,499748
2425,3,427959
2425,4,432329
2425,5,433774
2425,6,464151
2428,1,472662
2428,2,421545
2428,3,453675
2428,4,440188
2428,5,499748
2428,6,464151
2439,1,469395
2439,2,499748
2439,3,446508
2439,4,422933
2439,5,464753
2439,6,448632
2443,1,472662
2443,2,421545
2443,3,487127
2443,4,417212
2443,5,453675
2443,6,499748
2447,1,421545
2447,2,499748
2447,3,472662
2447,4,453675
2447,5,440188
2447,6,464151
2478,1,424285
2478,2,469395
2478,3,499748
2478,4,448632
2478,5,422933
2478,6,486976
2501,1,472662
2501,2,499748
2501,3,441936
2501,4,419797
2501,5,453675
2501,6,464151
2519,1,472662
2519,2,499748
2519,3,416835
2519,4,452699
2519,5,487127
2519,6,422898
2529,1,472662
2529,2,499748
2529,3,464151
2529,4,429910
2529,5,463953
2529,6,421545
2532,1,487127
2532,2,472662
2532,3,499748
2532,4,428748
2532,5,433774
2532,6,429910
2535,1,452524
2535,2,499748
2535,3,422933
2535,4,489792
2535,5,417577
2535,6,469395
2539,1,487127
2539,2,472662
2539,3,499748
2539,4,429910
2539,5,440977
2539,6,421545
2553,1,472662
2553,2,413101
2553,3,464151
2553,4,453675
2553,5,448632
2553,6,499748
2571,1,469395
2571,2,446508
2571,3,460861
2571,4,422933
2571,5,452524
2571,6,499748
2578,1,499748
2578,2,440470
2578,3,432329
2578,4,421263
2578,5,464151
2578,6,494008
2591,1,487127
2591,2,429910
2591,3,472662
2591,4,499748
2591,5,420586
2591,6,441936
2603,1,469395
2603,2,446508
2603,3,460861
2603,4,422933
2603,5,452524
2603,6,499748
2607,1,487127
2607,2,472662
2607,3,499748
2607,4,428748
2607,5,433774
2607,6,429910
2636,1,452524
2636,2,499748
2636,3,446508
2636,4,469395
2636,5,422933
2636,6,460861
2641,1,469395
2641,2,499748
2641,3,473595
2641,4,422933
2641,5,452524
2641,6,433774
2654,1,499748
2654,2,472662
2654,3,453675
2654,4,464151
2654,5,440188
2654,6,421545
2660,1,422933
2660,2,413275
2660,3,499748
2660,4,469395
2660,5,464753
2660,6,481865
2663,1,452524
2663,2,499748
2663,3,422933
2663,4,465433
2663,5,469395
2663,6,441936
2671,1,472662
2671,2,499748
2671,3,420902
2671,4,487127
2671,5,422898
2671,6,448632
2692,1,472662
2692,2,499748
2692,3,487127
2692,4,422898
2692,5,416835
2692,6,452699
2717,1,449883
2717,2,448632
2717,3,499748
2717,4,469395
2717,5,422933
2717,6,461378
2718,1,422933
2718,2,464753
2718,3,469395
2718,4,446508
2718,5,448632
2718,6,499748
2729,1,499748
2729,2,472662
2729,3,464151
2729,4,453675
2729,5,441936
2729,6,419797
2732,1,469395
2732,2,499748
2732,3,473595
2732,4,429945
2732,5,445512
2732,6,433774
2740,1,469395
2740,2,499748
2740,3,454670
2740,4,422933
2740,5,452524
2740,6,452699
2749,1,499748
2749,2,488465
2749,3,469395
2749,4,437654
2749,5,433774
2749,6,422933
2753,1,499748
2753,2,421545
2753,3,453675
2753,4,417212
2753,5,487127
2753,6,472662
2764,1,453675
2764,2,501408
2764,3,427959
2764,4,471002
2764,5,464151
2764,6,433774
2822,1,499748
2822,2,413890
2822,3,429910
2822,4,448632
2822,5,472662
2822,6,487127
2823,1,472662
2823,2,499748
2823,3,464151
2823,4,413089
2823,5,433774
2823,6,468545
2845,1,469395
2845,2,499748
2845,3,470867
2845,4,422933
2845,5,436502
2845,6,452524
2850,1,452699
2850,2,499748
2850,3,429910
2850,4,472662
2850,5,464151
2850,6,432799
2867,1,429707
2867,2,417156
2867,3,499748
2867,4,494008
2867,5,464151
2867,6,447199
2875,1,487127
2875,2,472662
2875,3,499748
2875,4,453675
2875,5,417212
2875,6,421545
2877,1,464151
2877,2,432329
2877,3,492348
2877,4,501408
2877,5,413101
2877,6,448632
2881,1,494008
2881,2,499748
2881,3,464151
2881,4,432329
2881,5,440188
2881,6,421545
2882,1,499748
2882,2,464151
2882,3,494008
2882,4,432329
2882,5,440188
2882,6,421545
2906,1,499748
2906,2,440470
2906,3,432329
2906,4,421263
2906,5,464151
2906,6,494008
2907,1,494008
2907,2,499748
2907,3,464151
2907,4,432329
2907,5,427959
2907,6,433774
2922,1,487127
2922,2,499748
2922,3,472662
2922,4,429910
2922,5,440470
2922,6,422052
2927,1,422933
2927,2,499748
2927,3,469395
2927,4,454670
2927,5,452524
2927,6,452699
2930,1,454670
2930,2,457741
2930,3,440470
2930,4,499748
2930,5,429945
2930,6,469395
2933,1,499748
2933,2,487127
2933,3,494008
2933,4,432329
2933,5,417212
2933,6,421545
2934,1,472662
2934,2,499748
2934,3,487127
2934,4,429910
2934,5,440977
2934,6,421545
2941,1,452524
2941,2,422933
2941,3,499748
2941,4,473595
2941,5,433774
2941,6,469395
2947,1,469395
2947,2,488465
2947,3,433774
2947,4,422933
2947,5,437654
2947,6,499748
2963,1,499748
2963,2,486976
2963,3,469395
2963,4,422933
2963,5,448632
2963,6,424285
2969,1,469395
2969,2,465433
2969,3,441936
2969,4,422933
2969,5,452524
2969,6,499748
2973,1,469395
2973,2,499748
2973,3,413275
2973,4,422933
2973,5,452524
2973,6,494094
3022,1,471002
3022,2,501408
3022,3,487127
3022,4,415225
3022,5,421545
3022,6,455662
3051,1,447199
3051,2,492348
3051,3,464151
3051,4,501408
3051,5,425318
3051,6,421545
3073,1,472662
3073,2,499748
3073,3,487127
3073,4,453675
3073,5,417212
3073,6,421545
3076,1,452524
3076,2,499748
3076,3,446508
3076,4,469395
3076,5,422933
3076,6,460861
3093,1,453675
3093,2,487127
3093,3,421545
3093,4,417212
3093,5,472662
3093,6,499748
3111,1,461378
3111,2,499748
3111,3,469395
3111,4,429945
3111,5,460861
3111,6,430642
3119,1,494008
3119,2,421263
3119,3,464151
3119,4,440470
3119,5,499748
3119,6,432329
3124,1,421263
3124,2,499748
3124,3,494008
3124,4,464151
3124,5,440470
3124,6,432329
3133,1,487127
3133,2,472662
3133,3,499748
3133,4,429910
3133,5,428748
3133,6,433774
3145,1,452524
3145,2,422933
3145,3,469395
3145,4,460861
3145,5,446508
3145,6,499748
3153,1,469395
3153,2,499748
3153,3,448632
3153,4,446508
3153,5,464753
3153,6,422933
3198,1,422898
3198,2,499748
3198,3,487127
3198,4,472662
3198,5,452699
3198,6,416835
3214,1,494008
3214,2,499748
3214,3,421263
3214,4,432329
3214,5,440470
