draw,district,total_pop
657,5,200163
659,1,199895
659,2,379482
659,3,235865
659,4,515694
659,5,554742
662,1,379482
662,2,389695
662,3,235115
662,4,326644
662,5,554742
668,1,379482
668,2,554742
668,3,362346
668,4,388945
668,5,200163
670,1,200163
670,2,533312
670,3,235115
670,4,362346
670,5,554742
671,1,235115
671,2,379482
671,3,389695
671,4,326644
671,5,554742
674,1,554742
674,2,199895
674,3,191050
674,4,406679
674,5,533312
675,1,554742
675,2,235115
675,3,379482
675,4,362346
675,5,353993
679,1,554742
679,2,326644
679,3,191050
679,4,379482
679,5,433760
682,1,362346
682,2,554742
682,3,235115
682,4,533312
682,5,200163
683,1,379482
683,2,388945
683,3,362346
683,4,200163
683,5,554742
686,1,379482
686,2,554742
686,3,199895
686,4,389695
686,5,361864
688,1,554742
688,2,235115
688,3,379482
688,4,362346
688,5,353993
692,1,379482
692,2,361864
692,3,353725
692,4,235865
692,5,554742
698,1,199895
698,2,200163
698,3,379482
698,4,551396
698,5,554742
703,1,379482
703,2,554742
703,3,235115
703,4,480474
703,5,235865
717,1,199895
717,2,533312
717,3,554742
717,4,361864
717,5,235865
718,1,200163
718,2,379482
718,3,235115
718,4,516176
718,5,554742
719,1,361864
719,2,199895
719,3,554742
719,4,235865
719,5,533312
733,1,379482
733,2,554742
733,3,326644
733,4,388945
733,5,235865
734,1,397566
734,2,554742
734,3,199895
734,4,379482
734,5,353993
738,1,235865
738,2,326644
738,3,379482
738,4,388945
738,5,554742
741,1,199895
741,2,554742
741,3,379482
741,4,515694
741,5,235865
742,1,516176
742,2,379482
742,3,235115
742,4,200163
742,5,554742
747,1,199895
747,2,554742
747,3,533312
747,4,397566
747,5,200163
752,1,554742
752,2,199895
752,3,379482
752,4,552914
752,5,198645
754,1,379482
754,2,554742
754,3,199895
754,4,560509
754,5,191050
757,1,326644
757,2,235865
757,3,533312
757,4,235115
757,5,554742
766,1,379482
766,2,362346
766,3,235115
766,4,353993
766,5,554742
768,1,533312
768,2,554742
768,3,199895
768,4,361864
768,5,235865
772,1,235865
772,2,533312
772,3,235115
772,4,326644
772,5,554742
775,1,235865
775,2,379482
775,3,199895
775,4,515694
775,5,554742
776,1,199895
776,2,379482
776,3,554742
776,4,551396
776,5,200163
784,1,200163
784,2,533312
784,3,362346
784,4,235115
784,5,554742
792,1,361864
792,2,379482
792,3,554742
792,4,389695
792,5,199895
800,1,379482
800,2,235115
800,3,235865
