draw,district,total_pop
1024,3,574156
1027,1,448303
1027,2,525810
1027,3,353569
1028,1,489163
1028,2,390216
1028,3,448303
1037,1,311925
1037,2,488876
1037,3,526881
1038,1,311925
1038,2,552316
1038,3,463441
1041,1,561107
1041,2,353307
1041,3,413268
1042,1,311925
1042,2,441601
1042,3,574156
1043,1,352498
1043,2,526881
1043,3,448303
1044,1,352498
1044,2,526881
1044,3,448303
1050,1,311925
1050,2,520938
1050,3,494819
1053,1,561107
1053,2,400582
1053,3,365993
1057,1,561107
1057,2,353307
1057,3,413268
1059,1,448303
1059,2,352498
1059,3,526881
1063,1,448303
1063,2,513386
1063,3,365993
1071,1,561107
1071,2,376359
1071,3,390216
1072,1,448303
1072,2,466111
1072,3,413268
1073,1,311925
1073,2,488876
1073,3,526881
1074,1,448303
1074,2,407612
1074,3,471767
1076,1,513386
1076,2,365993
1076,3,448303
1077,1,561107
1077,2,353307
1077,3,413268
1089,1,311925
1089,2,556563
1089,3,459194
1101,1,311925
1101,2,543990
1101,3,471767
1103,1,448303
1103,2,352498
1103,3,526881
1106,1,448303
1106,2,384560
1106,3,494819
1112,1,561107
1112,2,455696
1112,3,310879
1114,1,311925
1114,2,441601
1114,3,574156
1115,1,448303
1115,2,513386
1115,3,365993
1116,1,448303
1116,2,525810
1116,3,353569
1122,1,448303
1122,2,466111
1122,3,413268
1132,1,561107
1132,2,353307
1132,3,413268
1143,1,311925
1143,2,488876
1143,3,526881
1149,1,323602
1149,2,442973
1149,3,561107
1154,1,561107
1154,2,423634
1154,3,342941
1161,1,448303
1161,2,389204
1161,3,490175
1164,1,561107
1164,2,423634
1164,3,342941
1174,1,352498
1174,2,526881
1174,3,448303
1179,1,311925
1179,2,528867
1179,3,486890
1185,1,311925
1185,2,441601
1185,3,574156
1187,1,448303
1187,2,420185
1187,3,459194
1190,1,352498
1190,2,526881
1190,3,448303
1193,1,561107
1193,2,436058
1193,3,330517
1199,1,311925
1199,2,441601
1199,3,574156
1207,1,311925
1207,2,441601
1207,3,574156
1212,1,561107
1212,2,445217
1212,3,321358
1213,1,311925
1213,2,441601
1213,3,574156
1215,1,448303
1215,2,352498
1215,3,526881
1220,1,311925
1220,2,441601
1220,3,574156
1221,1,545448
1221,2,333931
1221,3,448303
1228,1,561107
1228,2,413006
1228,3,353569
1233,1,311925
1233,2,488876
1233,3,526881
1237,1,448303
1237,2,375550
1237,3,503829
1243,1,513386
1243,2,365993
1243,3,448303
1245,1,311925
1245,2,488876
1245,3,526881
1253,1,561107
1253,2,353307
1253,3,413268
1258,1,311925
1258,2,441601
1258,3,574156
1261,1,448303
1261,2,352498
1261,3,526881
1264,1,561107
1264,2,400582
1264,3,365993
1265,1,397133
1265,2,482246
1265,3,448303
1269,1,561107
1269,2,353307
1269,3,413268
1270,1,561107
1270,2,353307
1270,3,413268
1281,1,561107
1281,2,455696
1281,3,310879
1285,1,525810
1285,2,353569
1285,3,448303
1294,1,561107
1294,2,353307
1294,3,413268
1295,1,311925
1295,2,441601
1295,3,574156
1301,1,561107
1301,2,376359
1301,3,390216
1302,1,466111
1302,2,413268
1302,3,448303
1303,1,561107
1303,2,353307
1303,3,413268
1310,1,513386
1310,2,365993
1310,3,448303
1314,1,311925
1314,2,441601
1314,3,574156
1316,1,466111
1316,2,413268
1316,3,448303
1320,1,352498
1320,2,526881
1320,3,448303
1324,1,448303
1324,2,352498
1324,3,526881
1325,1,561107
1325,2,376359
1325,3,390216
1326,1,384560
1326,2,494819
1326,3,448303
1336,1,561107
1336,2,423634
1336,3,342941
1340,1,448303
1340,2,513386
1340,3,365993
1344,1,561107
1344,2,440573
1344,3,326002
1346,1,561107
1346,2,353307
1346,3,413268
1357,1,466111
1357,2,413268
1357,3,448303
1374,1,448303
1374,2,548862
1374,3,330517
1382,1,568500
1382,2,310879
1382,3,448303
1384,1,561107
1384,2,432644
1384,3,333931
1386,1,311925
1386,2,488876
1386,3,526881
1387,1,311925
1387,2,441601
1387,3,574156
1396,1,352498
1396,2,526881
1396,3,448303
1398,1,448303
1398,2,513386
1398,3,365993
1406,1,375550
1406,2,503829
1406,3,448303
1414,1,448303
1414,2,466111
1414,3,413268
1416,1,561107
1416,2,353307
1416,3,413268
1417,1,525810
1417,2,353569
1417,3,448303
1423,1,352498
1423,2,526881
1423,3,448303
1425,1,352498
1425,2,526881
1425,3,448303
1426,1,561107
1426,2,353307
1426,3,413268
1435,1,311925
1435,2,441601
1435,3,574156
1453,1,311925
1453,2,441601
1453,3,574156
1459,1,561107
1459,2,400582
1459,3,365993
1462,1,414840
1462,2,464539
1462,3,448303
1464,1,311925
1464,2,441601
1464,3,574156
1468,1,384560
1468,2,494819
1468,3,448303
1476,1,311925
1476,2,441601
1476,3,574156
1483,1,352498
1483,2,526881
1483,3,448303
1502,1,397133
1502,2,482246
1502,3,448303
1514,1,561107
1514,2,400582
1514,3,365993
1515,1,311925
1515,2,441601
1515,3,574156
1519,1,311925
1519,2,441601
1519,3,574156
1520,1,561107
1520,2,436058
1520,3,330517
1521,1,561107
1521,2,353307
1521,3,413268
1531,1,311925
1531,2,563791
1531,3,451966
1533,1,311925
1533,2,441601
1533,3,574156
1544,1,384560
1544,2,494819
1544,3,448303
1546,1,466111
1546,2,413268
1546,3,448303
1562,1,311925
1562,2,441601
1562,3,574156
1570,1,448303
1570,2,352498
1570,3,526881
1572,1,466111
1572,2,413268
1572,3,448303
1582,1,466111
1582,2,413268
1582,3,448303
1586,1,311925
1586,2,488876
1586,3,526881
1587,1,311925
1587,2,441601
1587,3,574156
1590,1,311925
1590,2,441601
1590,3,574156
1593,1,384560
1593,2,494819
1593,3,448303
1602,1,448303
1602,2,352498
1602,3,526881
1603,1,384560
1603,2,494819
1603,3,448303
1606,1,561107
1606,2,353307
1606,3,413268
1611,1,352498
1611,2,526881
1611,3,448303
1619,1,448303
1619,2,384560
1619,3,494819
1621,1,384560
1621,2,494819
1621,3,448303
1623,1,561107
1623,2,400582
1623,3,365993
1632,1,311925
1632,2,441601
1632,3,574156
1634,1,384560
1634,2,494819
1634,3,448303
1649,1,311925
1649,2,441601
1649,3,574156
1654,1,561107
1654,2,413006
1654,3,353569
1658,1,352498
1658,2,526881
1658,3,448303
1665,1,352498
1665,2,526881
1665,3,448303
1677,1,561107
1677,2,353307
1677,3,413268
1697,1,311925
1697,2,441601
1697,3,574156
1700,1,311925
1700,2,441601
1700,3,574156
1709,1,311925
1709,2,441601
1709,3,574156
1710,1,448303
1710,2,466111
1710,3,413268
1713,1,448303
1713,2,443634
1713,3,435745
1724,1,466111
1724,2,413268
1724,3,448303
1733,1,448303
1733,2,466111
1733,3,413268
1734,1,311925
1734,2,488876
1734,3,526881
1748,1,561107
1748,2,330830
1748,3,435745
1750,1,561107
1750,2,400582
1750,3,365993
1751,1,448303
1751,2,352498
1751,3,526881
1752,1,561107
1752,2,423634
